classification_delta_id,path,nodi_workstream,comsol_workstream,delta_class,resolution,authorization_impact
G2Y-CLASS-0559,roadmap/EV_PBS_NEXT_ROADMAP_EFFICIENCY_REVIEW_20260620.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0560,roadmap/EV_PBS_NEXT_ROADMAP_MULTIAGENT_SYNTHESIS_20260620.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0561,roadmap/EV_PBS_NODI_LOCAL_Q_BRIDGE_REVIEW_ROUND19_20260628.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0562,roadmap/EV_PBS_NONFIGURE_MAINLINE_EXECUTION_PACKET_20260622.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0563,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0564,roadmap/EV_PBS_POST_DRY_FIGURE_REQUIREMENT_AUDIT_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0565,roadmap/EV_PBS_POST_DRY_REQUIREMENT_CLOSEOUT_20260621.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0567,roadmap/EV_PBS_QCH_CORRECTED_LINEAGE_EXTRACTION_AUTHORIZATION_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0568,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0569,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0570,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,V4,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0571,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_V4_FORMULA_IMPLEMENTATION_NOTES_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0572,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0573,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0574,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0576,roadmap/EV_PBS_SAMPLE_SURFACE_V4_CANONICAL_SYNC_AUDIT_PACKET_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0577,roadmap/EV_PBS_SAMPLE_SURFACE_V4_RECOMPUTE_IMPACT_AUDIT_MATRIX_20260627.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0583,roadmap/EV_PBS_SIMULATION_ONLY_EVENT_TREE_ODE_PREFLIGHT_PACKET_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0584,roadmap/EV_PBS_SIMULATION_ONLY_EVENT_TREE_ODE_QUEUE_CASES_20260622.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0585,roadmap/EV_PBS_SOFT_VESICLE_L2_ADHESION_CLOGGING_LAW_OPTIONS_PACKET_20260625.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0586,roadmap/EV_PBS_SOFT_VESICLE_L2_AP188_SURFACE_ENVELOPE_MODEL_SPEC_20260625.csv,BINDING,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0587,roadmap/EV_PBS_SOFT_VESICLE_L2_COMSOL_FIELD_OUTPUT_NO_RUN_AUTHORIZATION_PACKET_20260625.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0588,roadmap/EV_PBS_SOFT_VESICLE_L2_EXTERNAL_AI_PROMPT_20260625.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0590,roadmap/EV_PBS_SOFT_VESICLE_L2_FIELD_OUTPUT_QUEUE_PREFLIGHT_PACKET_20260625.md,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0591,roadmap/EV_PBS_SOFT_VESICLE_L2_FIELD_OUTPUT_SMOKE_CLOSEOUT_PACKET_20260625.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0592,roadmap/EV_PBS_SOFT_VESICLE_L2_INTERACTION_PREFLIGHT_PACKET_20260625.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0593,roadmap/EV_PBS_SOFT_VESICLE_L2_MODEL_IDENTITY_BINDING_PREFLIGHT_PACKET_20260625.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0594,roadmap/EV_PBS_SOFT_VESICLE_L2_NEXT_FIELD_EXTRACTOR_ROUTE_PACKET_20260625.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0595,roadmap/EV_PBS_SOFT_VESICLE_L2_SURFACE_NODI_CONTEXT_SIDECAR_ROWS_20260625.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0596,roadmap/EV_PBS_SOFT_VESICLE_L2_SURFACE_PERTURBATION_SMOKE_MODEL_SPEC_20260625.csv,BINDING,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0597,roadmap/EV_PBS_TOP_LEVEL_ROUTE_GOVERNANCE_AND_TRIGGER_CONTRACT_20260620.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0598,roadmap/EV_PBS_V4_MAINLINE_CONTINUATION_THREAD_HANDOFF_20260627.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0599,roadmap/EV_PBS_V4_NON_NANO_DIRECT_LODGE_DESCRIPTOR_DELTA_PACKET_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0600,roadmap/EV_PBS_V4_NON_NANO_INTERACTION_ENVELOPE_DELTA_AUDIT_PACKET_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0601,roadmap/EV_PBS_V4_NON_NANO_MAINLINE_REBIND_AUDIT_PACKET_20260627.md,V4,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0602,roadmap/EV_PBS_V4_NON_NANO_MAINLINE_REBIND_AUDIT_TIMELINE_20260627.csv,BINDING,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0603,roadmap/EV_PBS_V4_NON_NANO_WET_DIRECT_LODGE_INTERACTION_PREFLIGHT_PACKET_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0605,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_ADHESION_DETACH_DESCRIPTOR_SURFACE_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0607,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_APERTURE_CHI_AGG_REVIEW_TABLE_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0608,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_ASSUMPTION_SENSITIVITY_EXPANSION_PACKET_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0609,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_ASSUMPTION_SENSITIVITY_EXPANSION_TABLE_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0610,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_COMBINED_DESCRIPTOR_WATCH_PRIORITY_PACKET_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0611,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_COMBINED_DESCRIPTOR_WATCH_PRIORITY_TABLE_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0612,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_COUPLED_ASSUMPTION_REFINEMENT_PACKET_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0615,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_DESCRIPTOR_WATCH_SYNTHESIS_ROWS_20260627.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0618,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_FIELD_CLOSURE_PRIORITY_PACKET_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0619,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_FOCUSED_WATCH_SUBSET_PACKET_20260628.md,V4,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0620,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_FOCUSED_WATCH_SUBSET_TABLE_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0621,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_INPUT_RECEIPT_REVIEW_PACKET_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0622,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_INPUT_RECEIPT_REVIEW_REQUEST_BINDINGS_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0623,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_MAINLINE_ROUTE_REFRESH_PACKET_20260628.md,V4,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0626,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_NCOLL_DESCRIPTOR_SURFACE_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0627,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_SIM_ASSUMPTION_INPUT_PACKET_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0631,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_ANALYTIC_PROXY_DESCRIPTOR_TABLE_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0633,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_BLOCKER_AND_PROXY_PACKET_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0634,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_REPRESENTATIVE_SMOKE_CASE_BINDING_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0635,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_REPRESENTATIVE_SMOKE_LAUNCH_PACKET_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0636,roadmap/EV_PBS_WET_COMSOL001_FIELD_PROVIDER_PACKET_20260625.md,BINDING,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0638,roadmap/EXPERIMENTAL_CLAIM_GATES.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0639,roadmap/EXTREME_REALISM_COMPUTE_ROADMAP_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0640,roadmap/EXTREME_REALISM_P0_CLOSEOUT_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0641,roadmap/EXTREME_REALISM_P0_MODEL_CONTRACTS_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0642,roadmap/FABRICATION_DECISION_OPTIONA_GEOMETRY_P1_BRIDGE_20260612.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0643,roadmap/FABRICATION_DECISION_ROADMAP_20260612.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0644,roadmap/FIGURE_COMPLETENESS_COMPUTE_CAMPAIGN_20260618.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0645,roadmap/FIG_FLOW_V0_SUPPLEMENTED_CLOSEOUT_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0646,roadmap/FUTURE_NODI_PRS_EAS_TO_FINITE_SIZE_GATE_INTERFACE_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0647,roadmap/HANDOFF_TO_NEW_MACHINE.md,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0648,roadmap/JOINT_ROUTE_CLASS_PHYSICS_WORK_QUEUE_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0649,roadmap/LOCAL_THROAT_CLOSEOUT_REPORT_TEMPLATE_20260617.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0650,roadmap/LOCAL_THROAT_MESH4_MESH5_MESH6_CLOSEOUT_20260618.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0651,roadmap/LOCAL_THROAT_MESH5_MESH6_CLOSEOUT_ANALYSIS_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0652,roadmap/LOCAL_THROAT_MESH5_MESH6_CLOSEOUT_CHECKLIST_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0653,roadmap/NANO_ENTRANCE_FILTER_V3_EVENT_TREE_DESCRIPTOR_SCREEN_PACKET_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0654,roadmap/NANO_ENTRANCE_FILTER_V3_FIELD_DESCRIPTOR_OVERNIGHT_CLOSEOUT_PACKET_20260627.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0655,roadmap/NANO_ENTRANCE_FILTER_V3_FIELD_DESCRIPTOR_OVERNIGHT_PACKET_20260627.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0656,roadmap/NANO_ENTRANCE_FILTER_V3_FQ_DESCRIPTOR_POSTPROCESS_CLOSEOUT_PACKET_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0657,roadmap/NANO_ENTRANCE_FILTER_V4_FQ_DESCRIPTOR_CLOSURE_OVERLAY_PACKET_20260627.md,V4,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0660,roadmap/NANO_ENTRANCE_FILTER_V4_STAGE1_WET_ROUGH_DESCRIPTOR_SCREEN_PACKET_20260627.md,V4,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0661,roadmap/NANO_ENTRANCE_FILTER_V4_TARGETED_FIELD_DESCRIPTOR_QUEUE_PREFLIGHT_CASES_20260627.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0662,roadmap/NANO_ENTRANCE_FILTER_V4_TARGETED_FIELD_DESCRIPTOR_QUEUE_PREFLIGHT_PACKET_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0663,roadmap/NANO_ENTRANCE_FILTER_WET_ROUGH_WALL_EXTERNAL_AI_PROMPT_20260626.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0664,roadmap/NEXT_COMPUTE_CANDIDATE_DECISION_AFTER_NO_COMSOL_CLOSEOUT_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0665,roadmap/NODI_COMSOL_INGEST_MANIFEST_SCHEMA_V1_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0666,roadmap/NODI_COMSOL_LINKAGE_ANALYSIS_HANDOFF_20260616.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0667,roadmap/NODI_LOCAL_MIRROR_AND_PRS_V1_1_CODE_UPGRADE_20260621.md,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0668,roadmap/NODI_PRS_EAS_CONTEXT_INGESTION_PACKET_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0669,roadmap/NODI_PRS_EAS_SMOKE_AUTHORIZATION_PACKET_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0670,roadmap/NODI_PRS_INGESTION_DECISION_PACKET_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0671,roadmap/NODI_PRS_V1_1_RESPONSE_EXTENSION_REVIEW_20260621.md,V4,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0672,roadmap/NODI_PRS_W800_MINIBATCH_AUTHORIZATION_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0673,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0674,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_AI_PROMPT_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0675,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_RETURN_VALIDATION_NUMBA_FULL_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0676,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_RUNNER_HANDOFF_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0677,roadmap/NODI_QCH_PROVENANCE_SIDECAR_SCHEMA_V1_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0678,roadmap/NODI_REPO_LINKAGE_REVIEW_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0679,roadmap/P0_GATE_WIRING_ROADMAP.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0680,roadmap/P0_P1_COMPLETION_PLAN.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0681,roadmap/P1_DECISION_CHECKPOINT_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0682,roadmap/P1_FIRST_LAUNCH_RECOMMENDATION_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0683,roadmap/P1_NEXT_AUTHORIZATION_OPTIONS_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0684,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0686,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0687,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0688,roadmap/POST_W800_NODI_PLAN_REVIEW_CLOSEOUT_20260617.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0689,roadmap/R2_LOCAL_ROUGH_BOUNDARY_CONTINUATION_CLOSEOUT_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0690,roadmap/R2_LOCAL_ROUGH_BOUNDARY_STOP40_CLOSEOUT_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0691,roadmap/R2_LOCAL_ROUGH_EAS_ALIGNMENT_CONTEXT_CLOSEOUT_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0692,roadmap/REPORT156_COMSOL_ACCEPTANCE_AND_CANONICALIZATION_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0693,roadmap/ROADMAP_INDEX.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0694,roadmap/SAMPLE_INPUT_AND_VESICLE_LEVEL_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0695,roadmap/SIMULATION_ONLY_P6_EXTREME_FAILURE_ENVELOPE_20260612.csv,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0696,roadmap/SIMULATION_ONLY_P6_EXTREME_FAILURE_REVIEW_20260612.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0697,roadmap/SIMULATION_ONLY_P6_PAPER_READINESS_AUDIT_20260614.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0698,roadmap/SIMULATION_ONLY_P6_ROUGH_CAPTURE_TRANSPORT_GATE_20260613.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0699,roadmap/SIMULATION_ONLY_P6_ROUGH_WALL_REFINEMENT_20260612.csv,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0700,roadmap/SIMULATION_ONLY_P6_RQ_CAPTURE_LOCAL_COUPLED_REFINEMENT_20260613.csv,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0701,roadmap/SIMULATION_ONLY_P6_UPGRADE_COMPLETENESS_AUDIT_20260614.md,QCH,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0702,roadmap/STATUS_SNAPSHOT.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0703,roadmap/SURFACE_SAMPLE_CLOG_INPUT_RECEIPT_PACKET_20260622.md,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0704,roadmap/SURFACE_STATE_IDENTITY_VALIDATOR_PACKET_20260621.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0705,roadmap/TPD_PRS_CHI_CONTEXT_FORMULA_REVIEW_PACKET_20260622.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0706,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0707,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0708,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_PACKET_20260622.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0709,roadmap/TPD_PRS_DUAL_WEIGHTING_CONTEXT_POLICY_PACKET_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0710,roadmap/TPD_PRS_METRIC_SELECTION_PREFLIGHT_PACKET_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0711,roadmap/TPD_SRC_001_W800_D900_A85_220NM_VALIDATION_RETRY3_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0712,roadmap/TPD_SRC_001_W800_D900_A85_220NM_transported_position_distribution_VALIDATION_RETRY3_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0713,roadmap/TPD_SRC_002_W800_D900_A85_300NM_transported_position_distribution_VALIDATION_RETRY3_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0714,roadmap/TPD_SRC_003_W800_D1200_A87_220NM_transported_position_distribution_VALIDATION_RETRY3_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0715,roadmap/TPD_SRC_004_W800_D1200_A87_300NM_transported_position_distribution_VALIDATION_RETRY3_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0716,roadmap/TPD_TO_NODI_BRIDGE_ALIGNMENT_PACKET_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0717,roadmap/TPD_TO_NODI_BRIDGE_ALIGNMENT_TABLE_20260621.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0718,roadmap/TRANSPORTED_POSITION_AND_VALIDATION_CONTRACT_CLOSEOUT_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
