scan_id,source_side,path,forbidden_term,term_present,context_classification,drift_status
NODI-G2W-FORBID-00319,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_PACKAGE_CONSISTENCY_AUDIT_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00320,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_PACKAGE_CONSISTENCY_AUDIT_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00321,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00322,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00323,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00324,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,chi_selected,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00325,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00326,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00327,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,JRC,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00328,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,yield,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00329,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,winner,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00330,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00331,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00332,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00333,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00334,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00335,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00336,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00337,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00338,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00339,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00340,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_COMSOL_GATE2C_STATUS_COUNT_RECONCILIATION_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00341,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00342,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00343,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00344,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00345,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00346,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00347,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00348,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,yield,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00349,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,winner,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00350,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00351,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00352,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00353,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00354,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00355,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00356,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00357,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00358,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00359,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00360,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_EXCLUSION_AND_BLOCKER_REGISTER_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00361,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00362,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00363,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00364,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00365,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00366,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00367,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00368,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,yield,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00369,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,winner,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00370,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00371,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00372,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00373,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00374,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00375,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00376,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00377,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00378,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00379,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00380,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_ACCEPTANCE_PREFLIGHT_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00381,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,q_ch weighting,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00382,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00383,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00384,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00385,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00386,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00387,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00388,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,yield,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00389,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,winner,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00390,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00391,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00392,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00393,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00394,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00395,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00396,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00397,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00398,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00399,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00400,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_REDUCED_SCOPE_CANDIDATE_ROW_VERDICT_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00401,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00402,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00403,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00404,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00405,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00406,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00407,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00408,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00409,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_SELF_REVIEW_FINDINGS_20260628.csv,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
