synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,stage_id,source_route_id_nodi,weighting_mode,candidate_envelope_route_id_nodi,source_W_nominal_nm,candidate_envelope_W_top_nm,W_top_nm,width_delta_vs_candidate_nm,width_context,weighted_event_rows,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D1200-uniform_edge_mass-W667,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D1200,uniform_edge_mass,404/W607/D1200,500,607,667,60,above_boundary_anchor_width,39,0p5_0p8,0p6_0p9,0p6_0p9,131.1185179711255,248892.43784155246,0.11602564102564104
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D1200-comsol_outlet_flux_fraction-W687,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D1200,comsol_outlet_flux_fraction,404/W607/D1200,500,607,687,80,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,86.14871348645647,158039.468127458,0.07570411661111577
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D1200-comsol_residence_fraction-W687,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D1200,comsol_residence_fraction,404/W607/D1200,500,607,687,80,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,126.19887213618212,229456.85808867108,0.11232114773928219
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D1200-uniform_edge_mass-W687,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D1200,uniform_edge_mass,404/W607/D1200,500,607,687,80,above_boundary_anchor_width,39,0p5_0p8,0p6_0p9,0p4_0p7,132.10668592855686,238207.5297961173,0.11987179487179489
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_outlet_flux_fraction-W600,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_outlet_flux_fraction,404/W580/D900,500,580,600,20,below_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,63.946691278366345,117858.21509415982,0.05449507285522358
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_residence_fraction-W600,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_residence_fraction,404/W580/D900,500,580,600,20,below_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,107.44884510867725,197989.13204099145,0.09116488704041856
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-uniform_edge_mass-W600,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,uniform_edge_mass,404/W580/D900,500,580,600,20,below_boundary_anchor_width,26,0p5_0p8,0p6_0p9,0p6_0p9,125.96973267401009,232225.05478650244,0.1076923076923077
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_outlet_flux_fraction-W620,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_outlet_flux_fraction,404/W580/D900,500,580,620,40,boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,64.61233535609736,125539.79293537093,0.06557377894095291
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_residence_fraction-W620,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_residence_fraction,404/W580/D900,500,580,620,40,boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,108.56971992624085,210959.1383089844,0.10805289771419589
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-uniform_edge_mass-W620,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,uniform_edge_mass,404/W580/D900,500,580,620,40,boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p6_0p9,127.28414964272008,247577.37064181984,0.12403846153846156
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_outlet_flux_fraction-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_outlet_flux_fraction,404/W580/D900,500,580,640,60,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,65.28954199481264,123022.12835636537,0.06099047082108357
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_residence_fraction-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_residence_fraction,404/W580/D900,500,580,640,60,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,109.70567400094778,206960.15689741672,0.10163507781393799
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-uniform_edge_mass-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,uniform_edge_mass,404/W580/D900,500,580,640,60,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p6_0p9,128.60848854254652,243301.48038936174,0.11923076923076925
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_outlet_flux_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_outlet_flux_fraction,404/W580/D900,500,580,660,80,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,65.90019155481598,125072.83785867192,0.05876349210963503
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-comsol_residence_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,comsol_residence_fraction,404/W580/D900,500,580,660,80,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,110.73787433099648,209760.1242793732,0.0979376382701449
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W500_D900-uniform_edge_mass-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W500/D900,uniform_edge_mass,404/W580/D900,500,580,660,80,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,129.8322526882282,244629.2008103734,0.11538461538461542
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W600_D900-comsol_outlet_flux_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,700,20,below_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,86.0741554203935,163332.91995906923,0.07160016774163454
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W600_D900-comsol_residence_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,700,20,below_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,126.06478393157433,240314.92733457676,0.10709310880406823
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W600_D900-uniform_edge_mass-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,700,20,below_boundary_anchor_width,39,0p5_0p8,0p5_0p8,0p5_0p8,131.93642318952564,252503.36383117674,0.11602564102564102
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-404_W600_D900-comsol_outlet_flux_fraction-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,720,40,boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,86.65944887462508,162657.84574718322,0.07894561691531252
