combined_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,forbidden_promotion,mutation_type 
G5F-COMBINED-0617,NODI_GATE4F,G3F-MUT-0617,JRC_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0618,NODI_GATE4F,G3F-MUT-0618,JRC_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0619,NODI_GATE4F,G3F-MUT-0619,JRC_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0620,NODI_GATE4F,G3F-MUT-0620,JRC_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0621,NODI_GATE4F,G3F-MUT-0621,JRC_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0622,NODI_GATE4F,G3F-MUT-0622,JRC_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0623,NODI_GATE4F,G3F-MUT-0623,JRC_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0624,NODI_GATE4F,G3F-MUT-0624,JRC_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0625,NODI_GATE4F,G3F-MUT-0625,production_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0626,NODI_GATE4F,G3F-MUT-0626,production_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0627,NODI_GATE4F,G3F-MUT-0627,production_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0628,NODI_GATE4F,G3F-MUT-0628,production_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0629,NODI_GATE4F,G3F-MUT-0629,production_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0630,NODI_GATE4F,G3F-MUT-0630,production_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0631,NODI_GATE4F,G3F-MUT-0631,production_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0632,NODI_GATE4F,G3F-MUT-0632,production_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0633,NODI_GATE4F,G3F-MUT-0633,production_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0634,NODI_GATE4F,G3F-MUT-0634,production_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0635,NODI_GATE4F,G3F-MUT-0635,production_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0636,NODI_GATE4F,G3F-MUT-0636,production_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0637,NODI_GATE4F,G3F-MUT-0637,production_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0638,NODI_GATE4F,G3F-MUT-0638,production_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0639,NODI_GATE4F,G3F-MUT-0639,production_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0640,NODI_GATE4F,G3F-MUT-0640,production_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0641,NODI_GATE4F,G3F-MUT-0641,production_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0642,NODI_GATE4F,G3F-MUT-0642,production_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0643,NODI_GATE4F,G3F-MUT-0643,production_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0644,NODI_GATE4F,G3F-MUT-0644,production_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0645,NODI_GATE4F,G3F-MUT-0645,production_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0646,NODI_GATE4F,G3F-MUT-0646,production_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0647,NODI_GATE4F,G3F-MUT-0647,production_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0648,NODI_GATE4F,G3F-MUT-0648,production_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0649,NODI_GATE4F,G3F-MUT-0649,production_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0650,NODI_GATE4F,G3F-MUT-0650,production_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0651,NODI_GATE4F,G3F-MUT-0651,production_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0652,NODI_GATE4F,G3F-MUT-0652,production_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0653,NODI_GATE4F,G3F-MUT-0653,production_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0654,NODI_GATE4F,G3F-MUT-0654,production_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0655,NODI_GATE4F,G3F-MUT-0655,production_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0656,NODI_GATE4F,G3F-MUT-0656,production_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0657,NODI_GATE4F,G3F-MUT-0657,production_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0658,NODI_GATE4F,G3F-MUT-0658,production_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0659,NODI_GATE4F,G3F-MUT-0659,production_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0660,NODI_GATE4F,G3F-MUT-0660,production_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0661,NODI_GATE4F,G3F-MUT-0661,production_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0662,NODI_GATE4F,G3F-MUT-0662,production_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0663,NODI_GATE4F,G3F-MUT-0663,production_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0664,NODI_GATE4F,G3F-MUT-0664,production_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0665,NODI_GATE4F,G3F-MUT-0665,production_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0666,NODI_GATE4F,G3F-MUT-0666,production_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0667,NODI_GATE4F,G3F-MUT-0667,production_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0668,NODI_GATE4F,G3F-MUT-0668,production_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0669,NODI_GATE4F,G3F-MUT-0669,production_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0670,NODI_GATE4F,G3F-MUT-0670,production_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0671,NODI_GATE4F,G3F-MUT-0671,production_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0672,NODI_GATE4F,G3F-MUT-0672,production_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0673,NODI_GATE4F,G3F-MUT-0673,production_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0674,NODI_GATE4F,G3F-MUT-0674,production_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0675,NODI_GATE4F,G3F-MUT-0675,production_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0676,NODI_GATE4F,G3F-MUT-0676,production_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0677,NODI_GATE4F,G3F-MUT-0677,production_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0678,NODI_GATE4F,G3F-MUT-0678,production_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0679,NODI_GATE4F,G3F-MUT-0679,runtime_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0680,NODI_GATE4F,G3F-MUT-0680,runtime_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0681,NODI_GATE4F,G3F-MUT-0681,runtime_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0682,NODI_GATE4F,G3F-MUT-0682,runtime_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0683,NODI_GATE4F,G3F-MUT-0683,runtime_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0684,NODI_GATE4F,G3F-MUT-0684,runtime_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0685,NODI_GATE4F,G3F-MUT-0685,runtime_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0686,NODI_GATE4F,G3F-MUT-0686,runtime_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0687,NODI_GATE4F,G3F-MUT-0687,runtime_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0688,NODI_GATE4F,G3F-MUT-0688,runtime_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0689,NODI_GATE4F,G3F-MUT-0689,runtime_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0690,NODI_GATE4F,G3F-MUT-0690,runtime_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0691,NODI_GATE4F,G3F-MUT-0691,runtime_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0692,NODI_GATE4F,G3F-MUT-0692,runtime_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0693,NODI_GATE4F,G3F-MUT-0693,runtime_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0694,NODI_GATE4F,G3F-MUT-0694,runtime_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0695,NODI_GATE4F,G3F-MUT-0695,runtime_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0696,NODI_GATE4F,G3F-MUT-0696,runtime_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0697,NODI_GATE4F,G3F-MUT-0697,runtime_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0698,NODI_GATE4F,G3F-MUT-0698,runtime_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0699,NODI_GATE4F,G3F-MUT-0699,runtime_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0700,NODI_GATE4F,G3F-MUT-0700,runtime_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0701,NODI_GATE4F,G3F-MUT-0701,runtime_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0702,NODI_GATE4F,G3F-MUT-0702,runtime_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0703,NODI_GATE4F,G3F-MUT-0703,runtime_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0704,NODI_GATE4F,G3F-MUT-0704,runtime_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0705,NODI_GATE4F,G3F-MUT-0705,runtime_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0706,NODI_GATE4F,G3F-MUT-0706,runtime_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0707,NODI_GATE4F,G3F-MUT-0707,runtime_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0708,NODI_GATE4F,G3F-MUT-0708,runtime_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0709,NODI_GATE4F,G3F-MUT-0709,runtime_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0710,NODI_GATE4F,G3F-MUT-0710,runtime_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0711,NODI_GATE4F,G3F-MUT-0711,runtime_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0712,NODI_GATE4F,G3F-MUT-0712,runtime_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0713,NODI_GATE4F,G3F-MUT-0713,runtime_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0714,NODI_GATE4F,G3F-MUT-0714,runtime_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0715,NODI_GATE4F,G3F-MUT-0715,runtime_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0716,NODI_GATE4F,G3F-MUT-0716,runtime_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0717,NODI_GATE4F,G3F-MUT-0717,runtime_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0718,NODI_GATE4F,G3F-MUT-0718,runtime_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0719,NODI_GATE4F,G3F-MUT-0719,runtime_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0720,NODI_GATE4F,G3F-MUT-0720,runtime_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0721,NODI_GATE4F,G3F-MUT-0721,runtime_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0722,NODI_GATE4F,G3F-MUT-0722,runtime_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0723,NODI_GATE4F,G3F-MUT-0723,runtime_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0724,NODI_GATE4F,G3F-MUT-0724,runtime_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0725,NODI_GATE4F,G3F-MUT-0725,runtime_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0726,NODI_GATE4F,G3F-MUT-0726,runtime_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0727,NODI_GATE4F,G3F-MUT-0727,runtime_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0728,NODI_GATE4F,G3F-MUT-0728,runtime_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0729,NODI_GATE4F,G3F-MUT-0729,runtime_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0730,NODI_GATE4F,G3F-MUT-0730,numeric_bound_invented+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0731,NODI_GATE4F,G3F-MUT-0731,numeric_bound_invented+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0732,NODI_GATE4F,G3F-MUT-0732,numeric_bound_invented+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0733,NODI_GATE4F,G3F-MUT-0733,numeric_bound_invented+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0734,NODI_GATE4F,G3F-MUT-0734,numeric_bound_invented+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0735,NODI_GATE4F,G3F-MUT-0735,numeric_bound_invented+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0736,NODI_GATE4F,G3F-MUT-0736,numeric_bound_invented+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0737,NODI_GATE4F,G3F-MUT-0737,numeric_bound_invented+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0738,NODI_GATE4F,G3F-MUT-0738,numeric_bound_invented+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0739,NODI_GATE4F,G3F-MUT-0739,numeric_bound_invented+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0740,NODI_GATE4F,G3F-MUT-0740,numeric_bound_invented+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0741,NODI_GATE4F,G3F-MUT-0741,numeric_bound_invented+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0742,NODI_GATE4F,G3F-MUT-0742,numeric_bound_invented+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0743,NODI_GATE4F,G3F-MUT-0743,numeric_bound_invented+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0744,NODI_GATE4F,G3F-MUT-0744,numeric_bound_invented+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0745,NODI_GATE4F,G3F-MUT-0745,numeric_bound_invented+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0746,NODI_GATE4F,G3F-MUT-0746,numeric_bound_invented+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0747,NODI_GATE4F,G3F-MUT-0747,numeric_bound_invented+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0748,NODI_GATE4F,G3F-MUT-0748,numeric_bound_invented+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0749,NODI_GATE4F,G3F-MUT-0749,numeric_bound_invented+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0750,NODI_GATE4F,G3F-MUT-0750,numeric_bound_invented+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0751,NODI_GATE4F,G3F-MUT-0751,numeric_bound_invented+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0752,NODI_GATE4F,G3F-MUT-0752,numeric_bound_invented+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0753,NODI_GATE4F,G3F-MUT-0753,numeric_bound_invented+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0754,NODI_GATE4F,G3F-MUT-0754,numeric_bound_invented+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0755,NODI_GATE4F,G3F-MUT-0755,numeric_bound_invented+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0756,NODI_GATE4F,G3F-MUT-0756,numeric_bound_invented+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0757,NODI_GATE4F,G3F-MUT-0757,numeric_bound_invented+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0758,NODI_GATE4F,G3F-MUT-0758,numeric_bound_invented+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0759,NODI_GATE4F,G3F-MUT-0759,numeric_bound_invented+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0760,NODI_GATE4F,G3F-MUT-0760,numeric_bound_invented+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0761,COMSOL_GATE4G,G4G-MUT-0001,comsol_probe_template_only,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0762,COMSOL_GATE4G,G4G-MUT-0002,comsol_probe_template_only,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0763,COMSOL_GATE4G,G4G-MUT-0003,comsol_probe_template_only,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0764,COMSOL_GATE4G,G4G-MUT-0004,comsol_probe_template_only,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0765,COMSOL_GATE4G,G4G-MUT-0005,comsol_probe_template_only,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0766,COMSOL_GATE4G,G4G-MUT-0006,comsol_probe_template_only,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0767,COMSOL_GATE4G,G4G-MUT-0007,nodi_emulator_rule_downgrade_attempt,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0768,COMSOL_GATE4G,G4G-MUT-0008,nodi_emulator_rule_downgrade_attempt,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0769,COMSOL_GATE4G,G4G-MUT-0009,nodi_emulator_rule_downgrade_attempt,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0770,COMSOL_GATE4G,G4G-MUT-0010,nodi_emulator_rule_downgrade_attempt,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0771,COMSOL_GATE4G,G4G-MUT-0011,nodi_emulator_rule_downgrade_attempt,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0772,COMSOL_GATE4G,G4G-MUT-0012,nodi_emulator_rule_downgrade_attempt,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0773,COMSOL_GATE4G,G4G-MUT-0013,rc4_rc5_field_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0774,COMSOL_GATE4G,G4G-MUT-0014,rc4_rc5_field_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0775,COMSOL_GATE4G,G4G-MUT-0015,rc4_rc5_field_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0776,COMSOL_GATE4G,G4G-MUT-0016,rc4_rc5_field_mismatch,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0777,COMSOL_GATE4G,G4G-MUT-0017,rc4_rc5_field_mismatch,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0778,COMSOL_GATE4G,G4G-MUT-0018,rc4_rc5_field_mismatch,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0779,COMSOL_GATE4G,G4G-MUT-0019,dependency_recipe_execution_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0780,COMSOL_GATE4G,G4G-MUT-0020,dependency_recipe_execution_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0781,COMSOL_GATE4G,G4G-MUT-0021,dependency_recipe_execution_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
G5F-COMBINED-0782,COMSOL_GATE4G,G4G-MUT-0022,dependency_recipe_execution_marker,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,single
