fixture_id,fixture_family,workstream,expected_result,not_evidence,authorization_flags_false,blocked_use,claim_boundary,positive_control
G11F-FIX-0324,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0325,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0326,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0327,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0328,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0329,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0330,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0331,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0332,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0333,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0334,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0335,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0336,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0337,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0338,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0339,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0340,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0341,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0342,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0343,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0344,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0345,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0346,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0347,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0348,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0349,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0350,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0351,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0352,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0353,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0354,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0355,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0356,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0357,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0358,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0359,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0360,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
