union_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,authorization_promotion,gate2d_row_count_guard 
G6E-UNION-00736,NODI_GATE5F,G3F-MUT-0736,numeric_bound_invented+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00737,NODI_GATE5F,G3F-MUT-0737,numeric_bound_invented+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00738,NODI_GATE5F,G3F-MUT-0738,numeric_bound_invented+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00739,NODI_GATE5F,G3F-MUT-0739,numeric_bound_invented+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00740,NODI_GATE5F,G3F-MUT-0740,numeric_bound_invented+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00741,NODI_GATE5F,G3F-MUT-0741,numeric_bound_invented+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00742,NODI_GATE5F,G3F-MUT-0742,numeric_bound_invented+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00743,NODI_GATE5F,G3F-MUT-0743,numeric_bound_invented+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00744,NODI_GATE5F,G3F-MUT-0744,numeric_bound_invented+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00745,NODI_GATE5F,G3F-MUT-0745,numeric_bound_invented+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00746,NODI_GATE5F,G3F-MUT-0746,numeric_bound_invented+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00747,NODI_GATE5F,G3F-MUT-0747,numeric_bound_invented+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00748,NODI_GATE5F,G3F-MUT-0748,numeric_bound_invented+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00749,NODI_GATE5F,G3F-MUT-0749,numeric_bound_invented+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00750,NODI_GATE5F,G3F-MUT-0750,numeric_bound_invented+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00751,NODI_GATE5F,G3F-MUT-0751,numeric_bound_invented+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00752,NODI_GATE5F,G3F-MUT-0752,numeric_bound_invented+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00753,NODI_GATE5F,G3F-MUT-0753,numeric_bound_invented+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00754,NODI_GATE5F,G3F-MUT-0754,numeric_bound_invented+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00755,NODI_GATE5F,G3F-MUT-0755,numeric_bound_invented+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00756,NODI_GATE5F,G3F-MUT-0756,numeric_bound_invented+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00757,NODI_GATE5F,G3F-MUT-0757,numeric_bound_invented+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00758,NODI_GATE5F,G3F-MUT-0758,numeric_bound_invented+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00759,NODI_GATE5F,G3F-MUT-0759,numeric_bound_invented+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00760,NODI_GATE5F,G3F-MUT-0760,numeric_bound_invented+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00761,NODI_GATE5F,G4G-MUT-0001,comsol_probe_template_only,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00762,NODI_GATE5F,G4G-MUT-0002,comsol_probe_template_only,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00763,NODI_GATE5F,G4G-MUT-0003,comsol_probe_template_only,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00764,NODI_GATE5F,G4G-MUT-0004,comsol_probe_template_only,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00765,NODI_GATE5F,G4G-MUT-0005,comsol_probe_template_only,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00766,NODI_GATE5F,G4G-MUT-0006,comsol_probe_template_only,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00767,NODI_GATE5F,G4G-MUT-0007,nodi_emulator_rule_downgrade_attempt,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00768,NODI_GATE5F,G4G-MUT-0008,nodi_emulator_rule_downgrade_attempt,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00769,NODI_GATE5F,G4G-MUT-0009,nodi_emulator_rule_downgrade_attempt,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00770,NODI_GATE5F,G4G-MUT-0010,nodi_emulator_rule_downgrade_attempt,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00771,NODI_GATE5F,G4G-MUT-0011,nodi_emulator_rule_downgrade_attempt,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00772,NODI_GATE5F,G4G-MUT-0012,nodi_emulator_rule_downgrade_attempt,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00773,NODI_GATE5F,G4G-MUT-0013,rc4_rc5_field_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00774,NODI_GATE5F,G4G-MUT-0014,rc4_rc5_field_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00775,NODI_GATE5F,G4G-MUT-0015,rc4_rc5_field_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00776,NODI_GATE5F,G4G-MUT-0016,rc4_rc5_field_mismatch,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00777,NODI_GATE5F,G4G-MUT-0017,rc4_rc5_field_mismatch,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00778,NODI_GATE5F,G4G-MUT-0018,rc4_rc5_field_mismatch,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00779,NODI_GATE5F,G4G-MUT-0019,dependency_recipe_execution_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00780,NODI_GATE5F,G4G-MUT-0020,dependency_recipe_execution_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00781,NODI_GATE5F,G4G-MUT-0021,dependency_recipe_execution_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00782,NODI_GATE5F,G4G-MUT-0022,dependency_recipe_execution_marker,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00783,NODI_GATE5F,G4G-MUT-0023,dependency_recipe_execution_marker,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00784,NODI_GATE5F,G4G-MUT-0024,dependency_recipe_execution_marker,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00785,NODI_GATE5F,G4G-MUT-0025,owner_ledger_current_action_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00786,NODI_GATE5F,G4G-MUT-0026,owner_ledger_current_action_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00787,NODI_GATE5F,G4G-MUT-0027,owner_ledger_current_action_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00788,NODI_GATE5F,G4G-MUT-0028,owner_ledger_current_action_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00789,NODI_GATE5F,G4G-MUT-0029,owner_ledger_current_action_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00790,NODI_GATE5F,G4G-MUT-0030,owner_ledger_current_action_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00791,NODI_GATE5F,G4G-MUT-0031,authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00792,NODI_GATE5F,G4G-MUT-0032,authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00793,NODI_GATE5F,G4G-MUT-0033,authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00794,NODI_GATE5F,G4G-MUT-0034,authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00795,NODI_GATE5F,G4G-MUT-0035,authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00796,NODI_GATE5F,G4G-MUT-0036,authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00797,NODI_GATE5F,G4G-MUT-0037,formula_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00798,NODI_GATE5F,G4G-MUT-0038,formula_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00799,NODI_GATE5F,G4G-MUT-0039,formula_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00800,NODI_GATE5F,G4G-MUT-0040,formula_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00801,NODI_GATE5F,G4G-MUT-0041,formula_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00802,NODI_GATE5F,G4G-MUT-0042,formula_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00803,NODI_GATE5F,G4G-MUT-0043,direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00804,NODI_GATE5F,G4G-MUT-0044,direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00805,NODI_GATE5F,G4G-MUT-0045,direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00806,NODI_GATE5F,G4G-MUT-0046,direct_prs_bin_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00807,NODI_GATE5F,G4G-MUT-0047,direct_prs_bin_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00808,NODI_GATE5F,G4G-MUT-0048,direct_prs_bin_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00809,NODI_GATE5F,G4G-MUT-0049,grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00810,NODI_GATE5F,G4G-MUT-0050,grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00811,NODI_GATE5F,G4G-MUT-0051,grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00812,NODI_GATE5F,G4G-MUT-0052,grain_ingestion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00813,NODI_GATE5F,G4G-MUT-0053,grain_ingestion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00814,NODI_GATE5F,G4G-MUT-0054,grain_ingestion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00815,NODI_GATE5F,G4G-MUT-0055,accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00816,NODI_GATE5F,G4G-MUT-0056,accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00817,NODI_GATE5F,G4G-MUT-0057,accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00818,NODI_GATE5F,G4G-MUT-0058,accepted_expansion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00819,NODI_GATE5F,G4G-MUT-0059,accepted_expansion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00820,NODI_GATE5F,G4G-MUT-0060,accepted_expansion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00821,NODI_GATE5F,G4G-MUT-0061,q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00822,NODI_GATE5F,G4G-MUT-0062,q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00823,NODI_GATE5F,G4G-MUT-0063,q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00824,NODI_GATE5F,G4G-MUT-0064,q_ch_weighting_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00825,NODI_GATE5F,G4G-MUT-0065,q_ch_weighting_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00826,NODI_GATE5F,G4G-MUT-0066,q_ch_weighting_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00827,NODI_GATE5F,G4G-MUT-0067,q_ch_eta_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00828,NODI_GATE5F,G4G-MUT-0068,q_ch_eta_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00829,NODI_GATE5F,G4G-MUT-0069,q_ch_eta_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00830,NODI_GATE5F,G4G-MUT-0070,q_ch_eta_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00831,NODI_GATE5F,G4G-MUT-0071,q_ch_eta_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00832,NODI_GATE5F,G4G-MUT-0072,q_ch_eta_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00833,NODI_GATE5F,G4G-MUT-0073,chi_selected_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00834,NODI_GATE5F,G4G-MUT-0074,chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00835,NODI_GATE5F,G4G-MUT-0075,chi_selected_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00836,NODI_GATE5F,G4G-MUT-0076,chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00837,NODI_GATE5F,G4G-MUT-0077,chi_selected_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00838,NODI_GATE5F,G4G-MUT-0078,chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00839,NODI_GATE5F,G4G-MUT-0079,JRC_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00840,NODI_GATE5F,G4G-MUT-0080,JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00841,NODI_GATE5F,G4G-MUT-0081,JRC_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00842,NODI_GATE5F,G4G-MUT-0082,JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00843,NODI_GATE5F,G4G-MUT-0083,JRC_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00844,NODI_GATE5F,G4G-MUT-0084,JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00845,NODI_GATE5F,G4G-MUT-0085,numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00846,NODI_GATE5F,G4G-MUT-0086,numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00847,NODI_GATE5F,G4G-MUT-0087,numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00848,NODI_GATE5F,G4G-MUT-0088,numeric_bound_invented,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00849,NODI_GATE5F,G4G-MUT-0089,numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00850,NODI_GATE5F,G4G-MUT-0090,numeric_bound_invented,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00851,NODI_GATE5F,G4G-MUT-0091,formal_qch_sidecar_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00852,NODI_GATE5F,G4G-MUT-0092,formal_qch_sidecar_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00853,NODI_GATE5F,G4G-MUT-0093,formal_qch_sidecar_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00854,NODI_GATE5F,G4G-MUT-0094,formal_qch_sidecar_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00855,NODI_GATE5F,G4G-MUT-0095,formal_qch_sidecar_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00856,NODI_GATE5F,G4G-MUT-0096,formal_qch_sidecar_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00857,NODI_GATE5F,G4G-MUT-0097,edge_policy_approved_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00858,NODI_GATE5F,G4G-MUT-0098,edge_policy_approved_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00859,NODI_GATE5F,G4G-MUT-0099,edge_policy_approved_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00860,NODI_GATE5F,G4G-MUT-0100,edge_policy_approved_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00861,NODI_GATE5F,G4G-MUT-0101,edge_policy_approved_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00862,NODI_GATE5F,G4G-MUT-0102,edge_policy_approved_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00863,NODI_GATE5F,G4G-MUT-0103,binding_220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00864,NODI_GATE5F,G4G-MUT-0104,binding_220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00865,NODI_GATE5F,G4G-MUT-0105,binding_220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00866,NODI_GATE5F,G4G-MUT-0106,binding_220_auto_map,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00867,NODI_GATE5F,G4G-MUT-0107,binding_220_auto_map,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00868,NODI_GATE5F,G4G-MUT-0108,binding_220_auto_map,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00869,NODI_GATE5F,G4G-MUT-0109,binding_D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00870,NODI_GATE5F,G4G-MUT-0110,binding_D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00871,NODI_GATE5F,G4G-MUT-0111,binding_D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00872,NODI_GATE5F,G4G-MUT-0112,binding_D1200_borrow_D900,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00873,NODI_GATE5F,G4G-MUT-0113,binding_D1200_borrow_D900,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00874,NODI_GATE5F,G4G-MUT-0114,binding_D1200_borrow_D900,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00875,NODI_GATE5F,G4G-MUT-0115,binding_missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00876,NODI_GATE5F,G4G-MUT-0116,binding_missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00877,NODI_GATE5F,G4G-MUT-0117,binding_missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00878,NODI_GATE5F,G4G-MUT-0118,binding_missing_NODI_view,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00879,NODI_GATE5F,G4G-MUT-0119,binding_missing_NODI_view,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00880,NODI_GATE5F,G4G-MUT-0120,binding_missing_NODI_view,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00881,NODI_GATE5F,G4G-MUT-0121,localq_promoted_to_weighting,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00882,NODI_GATE5F,G4G-MUT-0122,localq_promoted_to_weighting,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00883,NODI_GATE5F,G4G-MUT-0123,localq_promoted_to_weighting,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00884,NODI_GATE5F,G4G-MUT-0124,localq_promoted_to_weighting,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00885,NODI_GATE5F,G4G-MUT-0125,localq_promoted_to_weighting,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00886,NODI_GATE5F,G4G-MUT-0126,localq_promoted_to_weighting,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00887,NODI_GATE5F,G4G-MUT-0127,v4_runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00888,NODI_GATE5F,G4G-MUT-0128,v4_runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00889,NODI_GATE5F,G4G-MUT-0129,v4_runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00890,NODI_GATE5F,G4G-MUT-0130,v4_runtime_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00891,NODI_GATE5F,G4G-MUT-0131,v4_runtime_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
