compatibility_id,source_version,target_version,canonical_field,present_in_source,present_in_rc51,compatibility_class,package_disposition,requires_user_authorization,hard_incompatible
G7D-RC5.1-0100,RC5.1,RC5.1,edge_deliverable_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0101,RC5.1,RC5.1,edge_norm_max,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0102,RC5.1,RC5.1,edge_norm_min,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0103,RC5.1,RC5.1,error_bound_lower,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0104,RC5.1,RC5.1,error_bound_upper,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0105,RC5.1,RC5.1,error_loss_semantics,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0106,RC5.1,RC5.1,evidence_class,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0107,RC5.1,RC5.1,evidence_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0108,RC5.1,RC5.1,exact_claim_made_by_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0109,RC5.1,RC5.1,exact_nodi_prs_match_claim,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0110,RC5.1,RC5.1,exact_prs_match_claim_by_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0111,RC5.1,RC5.1,example_value_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0112,RC5.1,RC5.1,expected_base_edge_bins,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0113,RC5.1,RC5.1,expected_events_per_base_bin_per_seed,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0114,RC5.1,RC5.1,expected_nodi_disposition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0115,RC5.1,RC5.1,expected_result_enum,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0116,RC5.1,RC5.1,expected_rows_per_route_diameter_view,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0117,RC5.1,RC5.1,expected_special_aggregates,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0118,RC5.1,RC5.1,expected_xz_bins,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0119,RC5.1,RC5.1,field_name,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0120,RC5.1,RC5.1,flow_split_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0121,RC5.1,RC5.1,flow_split_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0122,RC5.1,RC5.1,forbidden_auth_flag_state,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0123,RC5.1,RC5.1,forbidden_interpretations,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0124,RC5.1,RC5.1,forbidden_repair,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0125,RC5.1,RC5.1,formal_qch_sidecar_present,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0126,RC5.1,RC5.1,formula_exclusion_active,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0127,RC5.1,RC5.1,formula_use_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0128,RC5.1,RC5.1,formula_use_authorized_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0129,RC5.1,RC5.1,future_authorization_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0130,RC5.1,RC5.1,gate2b_artifact_level_context_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0131,RC5.1,RC5.1,gate2b_context_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0132,RC5.1,RC5.1,gate2b_grain_level_context_ingestion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0133,RC5.1,RC5.1,gate2c_alignment_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0134,RC5.1,RC5.1,gate2c_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0135,RC5.1,RC5.1,gate2d_candidate_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0136,RC5.1,RC5.1,gate2f_edge_evidence_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0137,RC5.1,RC5.1,gate2k_template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0138,RC5.1,RC5.1,generation_preparation_authorized_now,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0139,RC5.1,RC5.1,grain_level_ingestion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0140,RC5.1,RC5.1,grain_level_ingestion_authorized_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0141,RC5.1,RC5.1,grain_level_ingestion_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0142,RC5.1,RC5.1,grouping_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0143,RC5.1,RC5.1,hash_stability_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0144,RC5.1,RC5.1,hook_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0145,RC5.1,RC5.1,human_review_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0146,RC5.1,RC5.1,information_loss_description,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0147,RC5.1,RC5.1,integration_surface_or_volume_definition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0148,RC5.1,RC5.1,is_chi_selected,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0149,RC5.1,RC5.1,is_formal_gate2_qch_sidecar,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0150,RC5.1,RC5.1,is_formal_policy_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0151,RC5.1,RC5.1,is_policy_result,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0152,RC5.1,RC5.1,jrc_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0153,RC5.1,RC5.1,lambda_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0154,RC5.1,RC5.1,launch_authorized_now,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0155,RC5.1,RC5.1,lineage_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0156,RC5.1,RC5.1,loss_error_policy_approval_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0157,RC5.1,RC5.1,loss_error_requirement_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0158,RC5.1,RC5.1,loss_error_requirement_set_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0159,RC5.1,RC5.1,manifest_link,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0160,RC5.1,RC5.1,mesh_size,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0161,RC5.1,RC5.1,mismatch_blocker_if_any,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0162,RC5.1,RC5.1,missing_binding,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0163,RC5.1,RC5.1,missing_required_fields,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0164,RC5.1,RC5.1,monotonicity_allowed_exceptions,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0165,RC5.1,RC5.1,monotonicity_check_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0166,RC5.1,RC5.1,monotonicity_direction,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0167,RC5.1,RC5.1,monotonicity_metric,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0168,RC5.1,RC5.1,monotonicity_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0169,RC5.1,RC5.1,must_remain_review_only_if,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0170,RC5.1,RC5.1,mutation_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0171,RC5.1,RC5.1,needed_from_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0172,RC5.1,RC5.1,needed_from_nodi,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0173,RC5.1,RC5.1,nodi_automation_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0174,RC5.1,RC5.1,nodi_bin_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0175,RC5.1,RC5.1,nodi_check_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0176,RC5.1,RC5.1,nodi_current_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0177,RC5.1,RC5.1,nodi_diameter_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0178,RC5.1,RC5.1,nodi_edge20_definition_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0179,RC5.1,RC5.1,nodi_expected_verdict,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0180,RC5.1,RC5.1,nodi_receipt_support_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0181,RC5.1,RC5.1,nodi_receiver_target,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0182,RC5.1,RC5.1,nodi_required_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0183,RC5.1,RC5.1,nodi_route_key_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0184,RC5.1,RC5.1,nodi_view,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0185,RC5.1,RC5.1,nodi_view_binding_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0186,RC5.1,RC5.1,nodi_view_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0187,RC5.1,RC5.1,nodi_view_current,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0188,RC5.1,RC5.1,nodi_view_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0189,RC5.1,RC5.1,normalization_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0190,RC5.1,RC5.1,normalization_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0191,RC5.1,RC5.1,normalization_requirement,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0192,RC5.1,RC5.1,normalization_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0193,RC5.1,RC5.1,not_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0194,RC5.1,RC5.1,notes,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0195,RC5.1,RC5.1,numeric_aggregation_error_bound_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0196,RC5.1,RC5.1,numeric_error_bound_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0197,RC5.1,RC5.1,numeric_error_bound_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0198,RC5.1,RC5.1,numeric_error_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0199,RC5.1,RC5.1,numeric_error_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0200,RC5.1,RC5.1,outlet_entity_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0201,RC5.1,RC5.1,package_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0202,RC5.1,RC5.1,package_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0203,RC5.1,RC5.1,particle_kind,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0204,RC5.1,RC5.1,path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0205,RC5.1,RC5.1,policy_approval_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0206,RC5.1,RC5.1,policy_option,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0207,RC5.1,RC5.1,policy_option_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0208,RC5.1,RC5.1,policy_review_ready,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0209,RC5.1,RC5.1,policy_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0210,RC5.1,RC5.1,policy_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0211,RC5.1,RC5.1,policy_use_requested,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0212,RC5.1,RC5.1,policy_use_requested_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0213,RC5.1,RC5.1,priority,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0214,RC5.1,RC5.1,probe_category,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0215,RC5.1,RC5.1,probe_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0216,RC5.1,RC5.1,production_ingestion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0217,RC5.1,RC5.1,proposed_edge20_bins_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0218,RC5.1,RC5.1,proposed_edge20_group_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0219,RC5.1,RC5.1,proposed_edge20_group_id_or_pending,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0220,RC5.1,RC5.1,proposed_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0221,RC5.1,RC5.1,proposed_next_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0222,RC5.1,RC5.1,proposed_scope,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0223,RC5.1,RC5.1,proposed_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0224,RC5.1,RC5.1,provenance_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0225,RC5.1,RC5.1,prs_exact_match_claim,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0226,RC5.1,RC5.1,q_ch_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0227,RC5.1,RC5.1,q_ch_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0228,RC5.1,RC5.1,qch_chi_eta_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0229,RC5.1,RC5.1,qch_eta_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0230,RC5.1,RC5.1,qch_template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0231,RC5.1,RC5.1,qch_weighting_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0232,RC5.1,RC5.1,raw_residence_fraction,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0233,RC5.1,RC5.1,raw_velocity_fraction,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0234,RC5.1,RC5.1,readiness_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0235,RC5.1,RC5.1,reason,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0236,RC5.1,RC5.1,recommended_gate2b_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0237,RC5.1,RC5.1,recommended_nodi_action,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0238,RC5.1,RC5.1,recommended_nodi_reconciled_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0239,RC5.1,RC5.1,reference_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0240,RC5.1,RC5.1,reproducibility_check_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0241,RC5.1,RC5.1,reproducibility_group_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0242,RC5.1,RC5.1,reproducibility_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0243,RC5.1,RC5.1,required_comsol_export_change,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0244,RC5.1,RC5.1,required_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0245,RC5.1,RC5.1,required_evidence_to_upgrade,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0246,RC5.1,RC5.1,required_fields_present,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0247,RC5.1,RC5.1,required_for_positive_fixture,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0248,RC5.1,RC5.1,required_next_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0249,RC5.1,RC5.1,required_nodi_checks_to_upgrade,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0250,RC5.1,RC5.1,required_nodi_next_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0251,RC5.1,RC5.1,required_nodi_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0252,RC5.1,RC5.1,required_nodi_review,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0253,RC5.1,RC5.1,required_output_if_future_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0254,RC5.1,RC5.1,required_output_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0255,RC5.1,RC5.1,required_seeds,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0256,RC5.1,RC5.1,required_validation_checks,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0257,RC5.1,RC5.1,requirement_area,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0258,RC5.1,RC5.1,requirement_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0259,RC5.1,RC5.1,requires_conservativeness_check,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0260,RC5.1,RC5.1,requires_loss_error_semantics,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0261,RC5.1,RC5.1,requires_monotonicity_check,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0262,RC5.1,RC5.1,requires_new_comsol_export,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0263,RC5.1,RC5.1,requires_new_comsol_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0264,RC5.1,RC5.1,requires_nodi_acceptance,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0265,RC5.1,RC5.1,requires_nodi_edge20_definition_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0266,RC5.1,RC5.1,requires_nodi_prs_recheck,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0267,RC5.1,RC5.1,requires_nodi_prs_verdict,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0268,RC5.1,RC5.1,residence_numerator,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0269,RC5.1,RC5.1,residence_total,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0270,RC5.1,RC5.1,result,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0271,RC5.1,RC5.1,review_method_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0272,RC5.1,RC5.1,review_only_until_nodi_approval,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0273,RC5.1,RC5.1,route_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0274,RC5.1,RC5.1,route_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0275,RC5.1,RC5.1,route_geometry_id_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0276,RC5.1,RC5.1,route_id_nodi,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0277,RC5.1,RC5.1,route_key,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0278,RC5.1,RC5.1,route_key_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0279,RC5.1,RC5.1,route_view_diameter_bin_binding_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0280,RC5.1,RC5.1,route_view_diameter_bin_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0281,RC5.1,RC5.1,row_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0282,RC5.1,RC5.1,row_grain,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0283,RC5.1,RC5.1,row_identity,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0284,RC5.1,RC5.1,row_identity_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0285,RC5.1,RC5.1,row_identity_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0286,RC5.1,RC5.1,run_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0287,RC5.1,RC5.1,runtime_configuration_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0288,RC5.1,RC5.1,sample_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0289,RC5.1,RC5.1,sample_row_count_read,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0290,RC5.1,RC5.1,schema_field_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0291,RC5.1,RC5.1,schema_version,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0292,RC5.1,RC5.1,semantics_area,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0293,RC5.1,RC5.1,semantics_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0294,RC5.1,RC5.1,sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0295,RC5.1,RC5.1,sidewall_deg,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0296,RC5.1,RC5.1,source_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0297,RC5.1,RC5.1,source_candidate_export_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0298,RC5.1,RC5.1,source_crosswalk_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0299,RC5.1,RC5.1,source_edge4_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0300,RC5.1,RC5.1,source_edge_skeleton_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0301,RC5.1,RC5.1,source_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0302,RC5.1,RC5.1,source_gate2f_edge_evidence_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0303,RC5.1,RC5.1,source_geometry_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0304,RC5.1,RC5.1,source_row_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0305,RC5.1,RC5.1,source_row_identity,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0306,RC5.1,RC5.1,source_row_type,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0307,RC5.1,RC5.1,source_rows_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0308,RC5.1,RC5.1,source_schema_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0309,RC5.1,RC5.1,source_schema_sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0310,RC5.1,RC5.1,source_sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0311,RC5.1,RC5.1,source_sha_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0312,RC5.1,RC5.1,source_sha_provenance_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0313,RC5.1,RC5.1,source_sha_requirement,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0314,RC5.1,RC5.1,source_solve_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0315,RC5.1,RC5.1,source_solve_provenance_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0316,RC5.1,RC5.1,source_validator_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0317,RC5.1,RC5.1,source_validator_sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0318,RC5.1,RC5.1,state_changed_this_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0319,RC5.1,RC5.1,structural_coverage_proof_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0320,RC5.1,RC5.1,structural_proof_boundary,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0321,RC5.1,RC5.1,structural_proof_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0322,RC5.1,RC5.1,success_criteria,true,true,backward-compatible alias,adapter dry-run allowed,false,false
