corpus_id,source,case_family,workstream,expected_disposition,not_evidence 
G7F-CORPUS-01601,NODI_GATE5F,owner_ledger_current_action_true+missing_units,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01602,NODI_GATE5F,owner_ledger_current_action_true+missing_units,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01603,NODI_GATE5F,owner_ledger_current_action_true+missing_units,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01604,NODI_GATE5F,owner_ledger_current_action_true+missing_units,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01605,NODI_GATE5F,owner_ledger_current_action_true+missing_units,V4,REJECT_BLOCKED,true
G7F-CORPUS-01606,NODI_GATE5F,owner_ledger_current_action_true+missing_units,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01607,NODI_GATE5F,owner_ledger_current_action_true+missing_normalization,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01608,NODI_GATE5F,owner_ledger_current_action_true+missing_normalization,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01609,NODI_GATE5F,owner_ledger_current_action_true+missing_normalization,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01610,NODI_GATE5F,owner_ledger_current_action_true+missing_normalization,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01611,NODI_GATE5F,owner_ledger_current_action_true+missing_normalization,V4,REJECT_BLOCKED,true
G7F-CORPUS-01612,NODI_GATE5F,owner_ledger_current_action_true+missing_normalization,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01613,NODI_GATE5F,authorization_true+formula_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01614,NODI_GATE5F,authorization_true+formula_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01615,NODI_GATE5F,authorization_true+formula_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01616,NODI_GATE5F,authorization_true+formula_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01617,NODI_GATE5F,authorization_true+formula_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01618,NODI_GATE5F,authorization_true+formula_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01619,NODI_GATE5F,authorization_true+direct_prs_bin_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01620,NODI_GATE5F,authorization_true+direct_prs_bin_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01621,NODI_GATE5F,authorization_true+direct_prs_bin_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01622,NODI_GATE5F,authorization_true+direct_prs_bin_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01623,NODI_GATE5F,authorization_true+direct_prs_bin_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01624,NODI_GATE5F,authorization_true+direct_prs_bin_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01625,NODI_GATE5F,authorization_true+grain_ingestion_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01626,NODI_GATE5F,authorization_true+grain_ingestion_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01627,NODI_GATE5F,authorization_true+grain_ingestion_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01628,NODI_GATE5F,authorization_true+grain_ingestion_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01629,NODI_GATE5F,authorization_true+grain_ingestion_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01630,NODI_GATE5F,authorization_true+grain_ingestion_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01631,NODI_GATE5F,authorization_true+accepted_expansion_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01632,NODI_GATE5F,authorization_true+accepted_expansion_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01633,NODI_GATE5F,authorization_true+accepted_expansion_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01634,NODI_GATE5F,authorization_true+accepted_expansion_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01635,NODI_GATE5F,authorization_true+accepted_expansion_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01636,NODI_GATE5F,authorization_true+accepted_expansion_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01637,NODI_GATE5F,authorization_true+q_ch_weighting_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01638,NODI_GATE5F,authorization_true+q_ch_weighting_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01639,NODI_GATE5F,authorization_true+q_ch_weighting_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01640,NODI_GATE5F,authorization_true+q_ch_weighting_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01641,NODI_GATE5F,authorization_true+q_ch_weighting_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01642,NODI_GATE5F,authorization_true+q_ch_weighting_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01643,NODI_GATE5F,authorization_true+q_ch_eta_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01644,NODI_GATE5F,authorization_true+q_ch_eta_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01645,NODI_GATE5F,authorization_true+q_ch_eta_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01646,NODI_GATE5F,authorization_true+q_ch_eta_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01647,NODI_GATE5F,authorization_true+q_ch_eta_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-01648,NODI_GATE5F,authorization_true+q_ch_eta_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01649,NODI_GATE5F,authorization_true+chi_selected_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01650,NODI_GATE5F,authorization_true+chi_selected_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01651,NODI_GATE5F,authorization_true+chi_selected_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01652,NODI_GATE5F,authorization_true+chi_selected_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01653,NODI_GATE5F,authorization_true+chi_selected_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01654,NODI_GATE5F,authorization_true+chi_selected_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01655,NODI_GATE5F,authorization_true+JRC_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01656,NODI_GATE5F,authorization_true+JRC_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01657,NODI_GATE5F,authorization_true+JRC_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01658,NODI_GATE5F,authorization_true+JRC_present,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01659,NODI_GATE5F,authorization_true+JRC_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-01660,NODI_GATE5F,authorization_true+JRC_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01661,NODI_GATE5F,authorization_true+numeric_bound_invented,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01662,NODI_GATE5F,authorization_true+numeric_bound_invented,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01663,NODI_GATE5F,authorization_true+numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01664,NODI_GATE5F,authorization_true+numeric_bound_invented,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01665,NODI_GATE5F,authorization_true+numeric_bound_invented,V4,REJECT_BLOCKED,true
G7F-CORPUS-01666,NODI_GATE5F,authorization_true+numeric_bound_invented,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01667,NODI_GATE5F,authorization_true+formal_qch_sidecar_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01668,NODI_GATE5F,authorization_true+formal_qch_sidecar_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01669,NODI_GATE5F,authorization_true+formal_qch_sidecar_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01670,NODI_GATE5F,authorization_true+formal_qch_sidecar_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01671,NODI_GATE5F,authorization_true+formal_qch_sidecar_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01672,NODI_GATE5F,authorization_true+formal_qch_sidecar_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01673,NODI_GATE5F,authorization_true+edge_policy_approved_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01674,NODI_GATE5F,authorization_true+edge_policy_approved_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01675,NODI_GATE5F,authorization_true+edge_policy_approved_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01676,NODI_GATE5F,authorization_true+edge_policy_approved_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01677,NODI_GATE5F,authorization_true+edge_policy_approved_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01678,NODI_GATE5F,authorization_true+edge_policy_approved_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01679,NODI_GATE5F,authorization_true+binding_220_auto_map,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01680,NODI_GATE5F,authorization_true+binding_220_auto_map,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01681,NODI_GATE5F,authorization_true+binding_220_auto_map,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01682,NODI_GATE5F,authorization_true+binding_220_auto_map,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01683,NODI_GATE5F,authorization_true+binding_220_auto_map,V4,REJECT_BLOCKED,true
G7F-CORPUS-01684,NODI_GATE5F,authorization_true+binding_220_auto_map,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01685,NODI_GATE5F,authorization_true+binding_D1200_borrow_D900,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01686,NODI_GATE5F,authorization_true+binding_D1200_borrow_D900,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01687,NODI_GATE5F,authorization_true+binding_D1200_borrow_D900,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01688,NODI_GATE5F,authorization_true+binding_D1200_borrow_D900,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01689,NODI_GATE5F,authorization_true+binding_D1200_borrow_D900,V4,REJECT_BLOCKED,true
G7F-CORPUS-01690,NODI_GATE5F,authorization_true+binding_D1200_borrow_D900,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01691,NODI_GATE5F,authorization_true+binding_missing_NODI_view,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01692,NODI_GATE5F,authorization_true+binding_missing_NODI_view,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01693,NODI_GATE5F,authorization_true+binding_missing_NODI_view,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01694,NODI_GATE5F,authorization_true+binding_missing_NODI_view,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01695,NODI_GATE5F,authorization_true+binding_missing_NODI_view,V4,REJECT_BLOCKED,true
G7F-CORPUS-01696,NODI_GATE5F,authorization_true+binding_missing_NODI_view,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01697,NODI_GATE5F,authorization_true+localq_promoted_to_weighting,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01698,NODI_GATE5F,authorization_true+localq_promoted_to_weighting,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01699,NODI_GATE5F,authorization_true+localq_promoted_to_weighting,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01700,NODI_GATE5F,authorization_true+localq_promoted_to_weighting,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01701,NODI_GATE5F,authorization_true+localq_promoted_to_weighting,V4,REJECT_BLOCKED,true
G7F-CORPUS-01702,NODI_GATE5F,authorization_true+localq_promoted_to_weighting,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01703,NODI_GATE5F,authorization_true+v4_runtime_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01704,NODI_GATE5F,authorization_true+v4_runtime_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01705,NODI_GATE5F,authorization_true+v4_runtime_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01706,NODI_GATE5F,authorization_true+v4_runtime_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01707,NODI_GATE5F,authorization_true+v4_runtime_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01708,NODI_GATE5F,authorization_true+v4_runtime_true,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01709,NODI_GATE5F,authorization_true+strong_claim_positive_output,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01710,NODI_GATE5F,authorization_true+strong_claim_positive_output,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01711,NODI_GATE5F,authorization_true+strong_claim_positive_output,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01712,NODI_GATE5F,authorization_true+strong_claim_positive_output,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01713,NODI_GATE5F,authorization_true+strong_claim_positive_output,V4,REJECT_BLOCKED,true
G7F-CORPUS-01714,NODI_GATE5F,authorization_true+strong_claim_positive_output,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01715,NODI_GATE5F,authorization_true+missing_source_sha,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01716,NODI_GATE5F,authorization_true+missing_source_sha,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01717,NODI_GATE5F,authorization_true+missing_source_sha,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01718,NODI_GATE5F,authorization_true+missing_source_sha,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01719,NODI_GATE5F,authorization_true+missing_source_sha,V4,REJECT_BLOCKED,true
G7F-CORPUS-01720,NODI_GATE5F,authorization_true+missing_source_sha,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01721,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01722,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01723,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01724,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01725,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01726,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01727,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01728,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01729,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01730,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01731,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01732,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01733,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01734,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01735,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01736,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01737,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01738,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01739,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01740,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01741,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01742,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01743,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01744,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01745,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01746,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01747,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01748,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01749,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01750,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01751,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01752,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01753,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01754,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01755,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01756,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01757,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01758,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01759,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01760,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01761,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01762,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01763,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01764,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01765,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01766,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01767,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01768,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01769,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01770,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01771,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01772,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01773,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01774,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01775,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01776,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01777,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01778,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01779,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01780,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01781,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01782,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01783,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01784,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01785,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01786,NODI_GATE5F,missing_optional_producer_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01787,NODI_GATE5F,blocked_state_spoofing,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01788,NODI_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01789,NODI_GATE5F,EDGE_approval_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01790,NODI_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01791,NODI_GATE5F,label_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01792,NODI_GATE5F,field_alias,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-01793,COMSOL_GATE5F,pending_actual_reopens,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01794,COMSOL_GATE5F,adapter_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01795,COMSOL_GATE5F,q_ch_sidecar_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01796,COMSOL_GATE5F,EDGE_approval_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01797,COMSOL_GATE5F,BINDING_promotion_spoofing,V4,REJECT_BLOCKED,true
G7F-CORPUS-01798,COMSOL_GATE5F,Gate2D_row_count_drift,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01799,COMSOL_GATE5F,RC5_field_alias_drift,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01800,COMSOL_GATE5F,forbidden_output_leakage,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01801,COMSOL_GATE5F,numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01802,COMSOL_GATE5F,runtime_authorization_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01803,COMSOL_GATE5F,production_authorization_true,V4,REJECT_BLOCKED,true
G7F-CORPUS-01804,COMSOL_GATE5F,JRC_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01805,COMSOL_GATE5F,yield_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01806,COMSOL_GATE5F,winner_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01807,COMSOL_GATE5F,detection_probability_present,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01808,COMSOL_GATE5F,chi_selected_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01809,COMSOL_GATE5F,false_positive_blocked_mention,V4,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-01810,COMSOL_GATE5F,pending_actual_reopens,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01811,COMSOL_GATE5F,adapter_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01812,COMSOL_GATE5F,q_ch_sidecar_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01813,COMSOL_GATE5F,EDGE_approval_spoofing,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01814,COMSOL_GATE5F,BINDING_promotion_spoofing,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01815,COMSOL_GATE5F,Gate2D_row_count_drift,V4,REJECT_BLOCKED,true
G7F-CORPUS-01816,COMSOL_GATE5F,RC5_field_alias_drift,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01817,COMSOL_GATE5F,forbidden_output_leakage,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01818,COMSOL_GATE5F,numeric_bound_invented,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01819,COMSOL_GATE5F,runtime_authorization_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01820,COMSOL_GATE5F,production_authorization_true,local-Q,REJECT_BLOCKED,true
G7F-CORPUS-01821,COMSOL_GATE5F,JRC_present,V4,REJECT_BLOCKED,true
G7F-CORPUS-01822,COMSOL_GATE5F,yield_present,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01823,COMSOL_GATE5F,winner_present,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01824,COMSOL_GATE5F,detection_probability_present,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01825,COMSOL_GATE5F,chi_selected_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-01826,COMSOL_GATE5F,false_positive_blocked_mention,local-Q,RECEIVE_REVIEW_ONLY,true
G7F-CORPUS-01827,COMSOL_GATE5F,pending_actual_reopens,V4,REJECT_BLOCKED,true
G7F-CORPUS-01828,COMSOL_GATE5F,adapter_spoofing,strong-claim,REJECT_BLOCKED,true
G7F-CORPUS-01829,COMSOL_GATE5F,q_ch_sidecar_spoofing,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-01830,COMSOL_GATE5F,EDGE_approval_spoofing,QCH,REJECT_BLOCKED,true
G7F-CORPUS-01831,COMSOL_GATE5F,BINDING_promotion_spoofing,BINDING,REJECT_BLOCKED,true
