mutation_receipt_id,source_side,mutation_id,mutation_type,mutation_family,workstream,expected_result,observed_result,unexpected_pass,forbidden_promotion
G5F-COMSOL-MUT-0704,COMSOL_GATE4G,G4G-MUT-0704,pairwise,dependency_recipe_execution_marker+strong_claim_positive_output,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0705,COMSOL_GATE4G,G4G-MUT-0705,pairwise,dependency_recipe_execution_marker+strong_claim_positive_output,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0706,COMSOL_GATE4G,G4G-MUT-0706,pairwise,dependency_recipe_execution_marker+strong_claim_positive_output,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0707,COMSOL_GATE4G,G4G-MUT-0707,pairwise,dependency_recipe_execution_marker+strong_claim_positive_output,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0708,COMSOL_GATE4G,G4G-MUT-0708,pairwise,dependency_recipe_execution_marker+strong_claim_positive_output,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0709,COMSOL_GATE4G,G4G-MUT-0709,pairwise,dependency_recipe_execution_marker+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0710,COMSOL_GATE4G,G4G-MUT-0710,pairwise,dependency_recipe_execution_marker+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0711,COMSOL_GATE4G,G4G-MUT-0711,pairwise,dependency_recipe_execution_marker+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0712,COMSOL_GATE4G,G4G-MUT-0712,pairwise,dependency_recipe_execution_marker+missing_source_sha,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0713,COMSOL_GATE4G,G4G-MUT-0713,pairwise,dependency_recipe_execution_marker+missing_source_sha,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0714,COMSOL_GATE4G,G4G-MUT-0714,pairwise,dependency_recipe_execution_marker+missing_source_sha,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0715,COMSOL_GATE4G,G4G-MUT-0715,pairwise,dependency_recipe_execution_marker+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0716,COMSOL_GATE4G,G4G-MUT-0716,pairwise,dependency_recipe_execution_marker+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0717,COMSOL_GATE4G,G4G-MUT-0717,pairwise,dependency_recipe_execution_marker+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0718,COMSOL_GATE4G,G4G-MUT-0718,pairwise,dependency_recipe_execution_marker+missing_units,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0719,COMSOL_GATE4G,G4G-MUT-0719,pairwise,dependency_recipe_execution_marker+missing_units,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0720,COMSOL_GATE4G,G4G-MUT-0720,pairwise,dependency_recipe_execution_marker+missing_units,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0721,COMSOL_GATE4G,G4G-MUT-0721,pairwise,dependency_recipe_execution_marker+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0722,COMSOL_GATE4G,G4G-MUT-0722,pairwise,dependency_recipe_execution_marker+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0723,COMSOL_GATE4G,G4G-MUT-0723,pairwise,dependency_recipe_execution_marker+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0724,COMSOL_GATE4G,G4G-MUT-0724,pairwise,dependency_recipe_execution_marker+missing_normalization,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0725,COMSOL_GATE4G,G4G-MUT-0725,pairwise,dependency_recipe_execution_marker+missing_normalization,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0726,COMSOL_GATE4G,G4G-MUT-0726,pairwise,dependency_recipe_execution_marker+missing_normalization,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0727,COMSOL_GATE4G,G4G-MUT-0727,pairwise,owner_ledger_current_action_true+authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0728,COMSOL_GATE4G,G4G-MUT-0728,pairwise,owner_ledger_current_action_true+authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0729,COMSOL_GATE4G,G4G-MUT-0729,pairwise,owner_ledger_current_action_true+authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0730,COMSOL_GATE4G,G4G-MUT-0730,pairwise,owner_ledger_current_action_true+authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0731,COMSOL_GATE4G,G4G-MUT-0731,pairwise,owner_ledger_current_action_true+authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0732,COMSOL_GATE4G,G4G-MUT-0732,pairwise,owner_ledger_current_action_true+authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0733,COMSOL_GATE4G,G4G-MUT-0733,pairwise,owner_ledger_current_action_true+formula_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0734,COMSOL_GATE4G,G4G-MUT-0734,pairwise,owner_ledger_current_action_true+formula_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0735,COMSOL_GATE4G,G4G-MUT-0735,pairwise,owner_ledger_current_action_true+formula_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0736,COMSOL_GATE4G,G4G-MUT-0736,pairwise,owner_ledger_current_action_true+formula_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0737,COMSOL_GATE4G,G4G-MUT-0737,pairwise,owner_ledger_current_action_true+formula_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0738,COMSOL_GATE4G,G4G-MUT-0738,pairwise,owner_ledger_current_action_true+formula_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0739,COMSOL_GATE4G,G4G-MUT-0739,pairwise,owner_ledger_current_action_true+direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0740,COMSOL_GATE4G,G4G-MUT-0740,pairwise,owner_ledger_current_action_true+direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0741,COMSOL_GATE4G,G4G-MUT-0741,pairwise,owner_ledger_current_action_true+direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0742,COMSOL_GATE4G,G4G-MUT-0742,pairwise,owner_ledger_current_action_true+direct_prs_bin_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0743,COMSOL_GATE4G,G4G-MUT-0743,pairwise,owner_ledger_current_action_true+direct_prs_bin_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0744,COMSOL_GATE4G,G4G-MUT-0744,pairwise,owner_ledger_current_action_true+direct_prs_bin_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0745,COMSOL_GATE4G,G4G-MUT-0745,pairwise,owner_ledger_current_action_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0746,COMSOL_GATE4G,G4G-MUT-0746,pairwise,owner_ledger_current_action_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0747,COMSOL_GATE4G,G4G-MUT-0747,pairwise,owner_ledger_current_action_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0748,COMSOL_GATE4G,G4G-MUT-0748,pairwise,owner_ledger_current_action_true+grain_ingestion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0749,COMSOL_GATE4G,G4G-MUT-0749,pairwise,owner_ledger_current_action_true+grain_ingestion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0750,COMSOL_GATE4G,G4G-MUT-0750,pairwise,owner_ledger_current_action_true+grain_ingestion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0751,COMSOL_GATE4G,G4G-MUT-0751,pairwise,owner_ledger_current_action_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0752,COMSOL_GATE4G,G4G-MUT-0752,pairwise,owner_ledger_current_action_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0753,COMSOL_GATE4G,G4G-MUT-0753,pairwise,owner_ledger_current_action_true+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0754,COMSOL_GATE4G,G4G-MUT-0754,pairwise,owner_ledger_current_action_true+accepted_expansion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0755,COMSOL_GATE4G,G4G-MUT-0755,pairwise,owner_ledger_current_action_true+accepted_expansion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0756,COMSOL_GATE4G,G4G-MUT-0756,pairwise,owner_ledger_current_action_true+accepted_expansion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0757,COMSOL_GATE4G,G4G-MUT-0757,pairwise,owner_ledger_current_action_true+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0758,COMSOL_GATE4G,G4G-MUT-0758,pairwise,owner_ledger_current_action_true+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0759,COMSOL_GATE4G,G4G-MUT-0759,pairwise,owner_ledger_current_action_true+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0760,COMSOL_GATE4G,G4G-MUT-0760,pairwise,owner_ledger_current_action_true+q_ch_weighting_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0761,COMSOL_GATE4G,G4G-MUT-0761,pairwise,owner_ledger_current_action_true+q_ch_weighting_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0762,COMSOL_GATE4G,G4G-MUT-0762,pairwise,owner_ledger_current_action_true+q_ch_weighting_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0763,COMSOL_GATE4G,G4G-MUT-0763,pairwise,owner_ledger_current_action_true+q_ch_eta_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0764,COMSOL_GATE4G,G4G-MUT-0764,pairwise,owner_ledger_current_action_true+q_ch_eta_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0765,COMSOL_GATE4G,G4G-MUT-0765,pairwise,owner_ledger_current_action_true+q_ch_eta_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0766,COMSOL_GATE4G,G4G-MUT-0766,pairwise,owner_ledger_current_action_true+q_ch_eta_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0767,COMSOL_GATE4G,G4G-MUT-0767,pairwise,owner_ledger_current_action_true+q_ch_eta_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0768,COMSOL_GATE4G,G4G-MUT-0768,pairwise,owner_ledger_current_action_true+q_ch_eta_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0769,COMSOL_GATE4G,G4G-MUT-0769,pairwise,owner_ledger_current_action_true+chi_selected_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0770,COMSOL_GATE4G,G4G-MUT-0770,pairwise,owner_ledger_current_action_true+chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0771,COMSOL_GATE4G,G4G-MUT-0771,pairwise,owner_ledger_current_action_true+chi_selected_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0772,COMSOL_GATE4G,G4G-MUT-0772,pairwise,owner_ledger_current_action_true+chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0773,COMSOL_GATE4G,G4G-MUT-0773,pairwise,owner_ledger_current_action_true+chi_selected_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0774,COMSOL_GATE4G,G4G-MUT-0774,pairwise,owner_ledger_current_action_true+chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0775,COMSOL_GATE4G,G4G-MUT-0775,pairwise,owner_ledger_current_action_true+JRC_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0776,COMSOL_GATE4G,G4G-MUT-0776,pairwise,owner_ledger_current_action_true+JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0777,COMSOL_GATE4G,G4G-MUT-0777,pairwise,owner_ledger_current_action_true+JRC_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0778,COMSOL_GATE4G,G4G-MUT-0778,pairwise,owner_ledger_current_action_true+JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0779,COMSOL_GATE4G,G4G-MUT-0779,pairwise,owner_ledger_current_action_true+JRC_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0780,COMSOL_GATE4G,G4G-MUT-0780,pairwise,owner_ledger_current_action_true+JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0781,COMSOL_GATE4G,G4G-MUT-0781,pairwise,owner_ledger_current_action_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0782,COMSOL_GATE4G,G4G-MUT-0782,pairwise,owner_ledger_current_action_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0783,COMSOL_GATE4G,G4G-MUT-0783,pairwise,owner_ledger_current_action_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0784,COMSOL_GATE4G,G4G-MUT-0784,pairwise,owner_ledger_current_action_true+numeric_bound_invented,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0785,COMSOL_GATE4G,G4G-MUT-0785,pairwise,owner_ledger_current_action_true+numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0786,COMSOL_GATE4G,G4G-MUT-0786,pairwise,owner_ledger_current_action_true+numeric_bound_invented,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0787,COMSOL_GATE4G,G4G-MUT-0787,pairwise,owner_ledger_current_action_true+formal_qch_sidecar_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0788,COMSOL_GATE4G,G4G-MUT-0788,pairwise,owner_ledger_current_action_true+formal_qch_sidecar_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0789,COMSOL_GATE4G,G4G-MUT-0789,pairwise,owner_ledger_current_action_true+formal_qch_sidecar_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0790,COMSOL_GATE4G,G4G-MUT-0790,pairwise,owner_ledger_current_action_true+formal_qch_sidecar_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0791,COMSOL_GATE4G,G4G-MUT-0791,pairwise,owner_ledger_current_action_true+formal_qch_sidecar_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0792,COMSOL_GATE4G,G4G-MUT-0792,pairwise,owner_ledger_current_action_true+formal_qch_sidecar_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0793,COMSOL_GATE4G,G4G-MUT-0793,pairwise,owner_ledger_current_action_true+edge_policy_approved_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0794,COMSOL_GATE4G,G4G-MUT-0794,pairwise,owner_ledger_current_action_true+edge_policy_approved_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0795,COMSOL_GATE4G,G4G-MUT-0795,pairwise,owner_ledger_current_action_true+edge_policy_approved_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0796,COMSOL_GATE4G,G4G-MUT-0796,pairwise,owner_ledger_current_action_true+edge_policy_approved_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0797,COMSOL_GATE4G,G4G-MUT-0797,pairwise,owner_ledger_current_action_true+edge_policy_approved_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0798,COMSOL_GATE4G,G4G-MUT-0798,pairwise,owner_ledger_current_action_true+edge_policy_approved_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0799,COMSOL_GATE4G,G4G-MUT-0799,pairwise,owner_ledger_current_action_true+binding_220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0800,COMSOL_GATE4G,G4G-MUT-0800,pairwise,owner_ledger_current_action_true+binding_220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0801,COMSOL_GATE4G,G4G-MUT-0801,pairwise,owner_ledger_current_action_true+binding_220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0802,COMSOL_GATE4G,G4G-MUT-0802,pairwise,owner_ledger_current_action_true+binding_220_auto_map,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0803,COMSOL_GATE4G,G4G-MUT-0803,pairwise,owner_ledger_current_action_true+binding_220_auto_map,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0804,COMSOL_GATE4G,G4G-MUT-0804,pairwise,owner_ledger_current_action_true+binding_220_auto_map,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0805,COMSOL_GATE4G,G4G-MUT-0805,pairwise,owner_ledger_current_action_true+binding_D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0806,COMSOL_GATE4G,G4G-MUT-0806,pairwise,owner_ledger_current_action_true+binding_D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0807,COMSOL_GATE4G,G4G-MUT-0807,pairwise,owner_ledger_current_action_true+binding_D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0808,COMSOL_GATE4G,G4G-MUT-0808,pairwise,owner_ledger_current_action_true+binding_D1200_borrow_D900,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0809,COMSOL_GATE4G,G4G-MUT-0809,pairwise,owner_ledger_current_action_true+binding_D1200_borrow_D900,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0810,COMSOL_GATE4G,G4G-MUT-0810,pairwise,owner_ledger_current_action_true+binding_D1200_borrow_D900,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0811,COMSOL_GATE4G,G4G-MUT-0811,pairwise,owner_ledger_current_action_true+binding_missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0812,COMSOL_GATE4G,G4G-MUT-0812,pairwise,owner_ledger_current_action_true+binding_missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0813,COMSOL_GATE4G,G4G-MUT-0813,pairwise,owner_ledger_current_action_true+binding_missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0814,COMSOL_GATE4G,G4G-MUT-0814,pairwise,owner_ledger_current_action_true+binding_missing_NODI_view,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0815,COMSOL_GATE4G,G4G-MUT-0815,pairwise,owner_ledger_current_action_true+binding_missing_NODI_view,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0816,COMSOL_GATE4G,G4G-MUT-0816,pairwise,owner_ledger_current_action_true+binding_missing_NODI_view,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0817,COMSOL_GATE4G,G4G-MUT-0817,pairwise,owner_ledger_current_action_true+localq_promoted_to_weighting,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0818,COMSOL_GATE4G,G4G-MUT-0818,pairwise,owner_ledger_current_action_true+localq_promoted_to_weighting,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0819,COMSOL_GATE4G,G4G-MUT-0819,pairwise,owner_ledger_current_action_true+localq_promoted_to_weighting,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0820,COMSOL_GATE4G,G4G-MUT-0820,pairwise,owner_ledger_current_action_true+localq_promoted_to_weighting,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0821,COMSOL_GATE4G,G4G-MUT-0821,pairwise,owner_ledger_current_action_true+localq_promoted_to_weighting,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0822,COMSOL_GATE4G,G4G-MUT-0822,pairwise,owner_ledger_current_action_true+localq_promoted_to_weighting,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0823,COMSOL_GATE4G,G4G-MUT-0823,pairwise,owner_ledger_current_action_true+v4_runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0824,COMSOL_GATE4G,G4G-MUT-0824,pairwise,owner_ledger_current_action_true+v4_runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0825,COMSOL_GATE4G,G4G-MUT-0825,pairwise,owner_ledger_current_action_true+v4_runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0826,COMSOL_GATE4G,G4G-MUT-0826,pairwise,owner_ledger_current_action_true+v4_runtime_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0827,COMSOL_GATE4G,G4G-MUT-0827,pairwise,owner_ledger_current_action_true+v4_runtime_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0828,COMSOL_GATE4G,G4G-MUT-0828,pairwise,owner_ledger_current_action_true+v4_runtime_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0829,COMSOL_GATE4G,G4G-MUT-0829,pairwise,owner_ledger_current_action_true+strong_claim_positive_output,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0830,COMSOL_GATE4G,G4G-MUT-0830,pairwise,owner_ledger_current_action_true+strong_claim_positive_output,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0831,COMSOL_GATE4G,G4G-MUT-0831,pairwise,owner_ledger_current_action_true+strong_claim_positive_output,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0832,COMSOL_GATE4G,G4G-MUT-0832,pairwise,owner_ledger_current_action_true+strong_claim_positive_output,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0833,COMSOL_GATE4G,G4G-MUT-0833,pairwise,owner_ledger_current_action_true+strong_claim_positive_output,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0834,COMSOL_GATE4G,G4G-MUT-0834,pairwise,owner_ledger_current_action_true+strong_claim_positive_output,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0835,COMSOL_GATE4G,G4G-MUT-0835,pairwise,owner_ledger_current_action_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0836,COMSOL_GATE4G,G4G-MUT-0836,pairwise,owner_ledger_current_action_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0837,COMSOL_GATE4G,G4G-MUT-0837,pairwise,owner_ledger_current_action_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0838,COMSOL_GATE4G,G4G-MUT-0838,pairwise,owner_ledger_current_action_true+missing_source_sha,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0839,COMSOL_GATE4G,G4G-MUT-0839,pairwise,owner_ledger_current_action_true+missing_source_sha,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0840,COMSOL_GATE4G,G4G-MUT-0840,pairwise,owner_ledger_current_action_true+missing_source_sha,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false
G5F-COMSOL-MUT-0841,COMSOL_GATE4G,G4G-MUT-0841,pairwise,owner_ledger_current_action_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false
