replay_id,source_fixture_id,fixture_family,workstream,expected_nodi_disposition,actual_nodi_disposition,match_status,failure_reason,unexpected_pass,unexpected_accept,authorization_promotion,not_evidence 
G8C-REPLAY-01574,G7G-FIXTURE-01574,QCH_fake_formal_sidecar,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01575,G7G-FIXTURE-01575,BINDING_fake_promotion,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01576,G7G-FIXTURE-01576,Gate2D_row_drift,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01577,G7G-FIXTURE-01577,runtime_spoofing,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01578,G7G-FIXTURE-01578,production_spoofing,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01579,G7G-FIXTURE-01579,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01580,G7G-FIXTURE-01580,yield_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01581,G7G-FIXTURE-01581,winner_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01582,G7G-FIXTURE-01582,detection_probability_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01583,G7G-FIXTURE-01583,manifest_drift,V4,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01584,G7G-FIXTURE-01584,field_alias_drift,strong-claim,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01585,G7G-FIXTURE-01585,missing_optional_fields,EDGE,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01586,G7G-FIXTURE-01586,forbidden_true_flags,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01587,G7G-FIXTURE-01587,EDGE_fake_approval,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01588,G7G-FIXTURE-01588,QCH_fake_formal_sidecar,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01589,G7G-FIXTURE-01589,BINDING_fake_promotion,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01590,G7G-FIXTURE-01590,Gate2D_row_drift,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01591,G7G-FIXTURE-01591,runtime_spoofing,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01592,G7G-FIXTURE-01592,production_spoofing,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01593,G7G-FIXTURE-01593,JRC_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01594,G7G-FIXTURE-01594,yield_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01595,G7G-FIXTURE-01595,winner_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01596,G7G-FIXTURE-01596,detection_probability_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01597,G7G-FIXTURE-01597,manifest_drift,EDGE,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01598,G7G-FIXTURE-01598,field_alias_drift,QCH,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01599,G7G-FIXTURE-01599,missing_optional_fields,BINDING,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01600,G7G-FIXTURE-01600,forbidden_true_flags,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01601,G7G-FIXTURE-01601,EDGE_fake_approval,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01602,G7G-FIXTURE-01602,QCH_fake_formal_sidecar,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01603,G7G-FIXTURE-01603,BINDING_fake_promotion,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01604,G7G-FIXTURE-01604,Gate2D_row_drift,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01605,G7G-FIXTURE-01605,runtime_spoofing,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01606,G7G-FIXTURE-01606,production_spoofing,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01607,G7G-FIXTURE-01607,JRC_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01608,G7G-FIXTURE-01608,yield_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01609,G7G-FIXTURE-01609,winner_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01610,G7G-FIXTURE-01610,detection_probability_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01611,G7G-FIXTURE-01611,manifest_drift,BINDING,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01612,G7G-FIXTURE-01612,field_alias_drift,local-Q,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01613,G7G-FIXTURE-01613,missing_optional_fields,V4,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01614,G7G-FIXTURE-01614,forbidden_true_flags,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01615,G7G-FIXTURE-01615,EDGE_fake_approval,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01616,G7G-FIXTURE-01616,QCH_fake_formal_sidecar,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01617,G7G-FIXTURE-01617,BINDING_fake_promotion,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01618,G7G-FIXTURE-01618,Gate2D_row_drift,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01619,G7G-FIXTURE-01619,runtime_spoofing,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01620,G7G-FIXTURE-01620,production_spoofing,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01621,G7G-FIXTURE-01621,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01622,G7G-FIXTURE-01622,yield_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01623,G7G-FIXTURE-01623,winner_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01624,G7G-FIXTURE-01624,detection_probability_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01625,G7G-FIXTURE-01625,manifest_drift,V4,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01626,G7G-FIXTURE-01626,field_alias_drift,strong-claim,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01627,G7G-FIXTURE-01627,missing_optional_fields,EDGE,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01628,G7G-FIXTURE-01628,forbidden_true_flags,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01629,G7G-FIXTURE-01629,EDGE_fake_approval,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01630,G7G-FIXTURE-01630,QCH_fake_formal_sidecar,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01631,G7G-FIXTURE-01631,BINDING_fake_promotion,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01632,G7G-FIXTURE-01632,Gate2D_row_drift,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01633,G7G-FIXTURE-01633,runtime_spoofing,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01634,G7G-FIXTURE-01634,production_spoofing,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01635,G7G-FIXTURE-01635,JRC_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01636,G7G-FIXTURE-01636,yield_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01637,G7G-FIXTURE-01637,winner_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01638,G7G-FIXTURE-01638,detection_probability_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01639,G7G-FIXTURE-01639,manifest_drift,EDGE,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01640,G7G-FIXTURE-01640,field_alias_drift,QCH,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01641,G7G-FIXTURE-01641,missing_optional_fields,BINDING,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01642,G7G-FIXTURE-01642,forbidden_true_flags,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01643,G7G-FIXTURE-01643,EDGE_fake_approval,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01644,G7G-FIXTURE-01644,QCH_fake_formal_sidecar,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01645,G7G-FIXTURE-01645,BINDING_fake_promotion,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01646,G7G-FIXTURE-01646,Gate2D_row_drift,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01647,G7G-FIXTURE-01647,runtime_spoofing,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01648,G7G-FIXTURE-01648,production_spoofing,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01649,G7G-FIXTURE-01649,JRC_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01650,G7G-FIXTURE-01650,yield_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01651,G7G-FIXTURE-01651,winner_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01652,G7G-FIXTURE-01652,detection_probability_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01653,G7G-FIXTURE-01653,manifest_drift,BINDING,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01654,G7G-FIXTURE-01654,field_alias_drift,local-Q,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01655,G7G-FIXTURE-01655,missing_optional_fields,V4,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01656,G7G-FIXTURE-01656,forbidden_true_flags,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01657,G7G-FIXTURE-01657,EDGE_fake_approval,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01658,G7G-FIXTURE-01658,QCH_fake_formal_sidecar,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01659,G7G-FIXTURE-01659,BINDING_fake_promotion,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01660,G7G-FIXTURE-01660,Gate2D_row_drift,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01661,G7G-FIXTURE-01661,runtime_spoofing,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01662,G7G-FIXTURE-01662,production_spoofing,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01663,G7G-FIXTURE-01663,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01664,G7G-FIXTURE-01664,yield_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01665,G7G-FIXTURE-01665,winner_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01666,G7G-FIXTURE-01666,detection_probability_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01667,G7G-FIXTURE-01667,manifest_drift,V4,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01668,G7G-FIXTURE-01668,field_alias_drift,strong-claim,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01669,G7G-FIXTURE-01669,missing_optional_fields,EDGE,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01670,G7G-FIXTURE-01670,forbidden_true_flags,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01671,G7G-FIXTURE-01671,EDGE_fake_approval,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01672,G7G-FIXTURE-01672,QCH_fake_formal_sidecar,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01673,G7G-FIXTURE-01673,BINDING_fake_promotion,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01674,G7G-FIXTURE-01674,Gate2D_row_drift,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01675,G7G-FIXTURE-01675,runtime_spoofing,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01676,G7G-FIXTURE-01676,production_spoofing,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01677,G7G-FIXTURE-01677,JRC_leakage,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01678,G7G-FIXTURE-01678,yield_leakage,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01679,G7G-FIXTURE-01679,winner_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01680,G7G-FIXTURE-01680,detection_probability_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01681,G7G-FIXTURE-01681,manifest_drift,EDGE,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01682,G7G-FIXTURE-01682,field_alias_drift,QCH,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01683,G7G-FIXTURE-01683,missing_optional_fields,BINDING,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01684,G7G-FIXTURE-01684,forbidden_true_flags,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01685,G7G-FIXTURE-01685,EDGE_fake_approval,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01686,G7G-FIXTURE-01686,QCH_fake_formal_sidecar,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01687,G7G-FIXTURE-01687,BINDING_fake_promotion,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01688,G7G-FIXTURE-01688,Gate2D_row_drift,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01689,G7G-FIXTURE-01689,runtime_spoofing,BINDING,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01690,G7G-FIXTURE-01690,production_spoofing,local-Q,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01691,G7G-FIXTURE-01691,JRC_leakage,V4,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01692,G7G-FIXTURE-01692,yield_leakage,strong-claim,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01693,G7G-FIXTURE-01693,winner_leakage,EDGE,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01694,G7G-FIXTURE-01694,detection_probability_leakage,QCH,HARD_FAIL_FORBIDDEN_OR_REJECT_BLOCKED,HARD_FAIL_FORBIDDEN_AUTHORIZATION,MATCH,,false,false,false,true
G8C-REPLAY-01695,G7G-FIXTURE-01695,manifest_drift,BINDING,REJECT_OR_REFRESH_MANIFEST,REJECT_BLOCKED,MATCH,,false,false,false,true
G8C-REPLAY-01696,G7G-FIXTURE-01696,field_alias_drift,local-Q,ADAPTER_REQUIRED_NO_AUTH,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
G8C-REPLAY-01697,G7G-FIXTURE-01697,missing_optional_fields,V4,RECEIVE_REVIEW_ONLY_WITH_WARNING,RECEIVE_REVIEW_ONLY,MATCH,,false,false,false,true
