annulus_case_id,paired_baseline_case_id,baseline_pair_required,baseline_pair_status,old_rectangle_basis,new_trapezoid_annulus_basis,selected_annulus_basis,selection_basis,selection_source_system,edge_norm_definition,annulus_edge_norm_min,annulus_edge_norm_max,bin_schema,coordinate_frame_id,coordinate_frame_version,channel_cross_section_model,W_top_nm,depth_nm,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,particle_diameter_nm,particle_radius_nm,u_norm,u_nm,x_local_norm_min,x_local_norm_max,local_center_accessible_width_nm,local_half_width_nm,wall_distance_model,d_nearest_wall_nm,surface_gap_for_particle_nm,nearest_wall_id,bin_accessible,bin_particle_center_support_status,blocked_reason,annulus_mapping_delta_vs_rectangle,annulus_range_shift,mapping_status,selection_status,blocked_bins,annulus_impact_status,no_neighbor_fill_for_blocked_bins,small_n_context_not_recommendation,not_route_selection_claim,claim_boundary,impact_matrix_version,row_id,matrix_axis,geometry_case_id,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output
ANN-D1200-TH89-P220-U0.85,ANN-D1200-TH90-P220-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,89.0,1.0,220.0,110.0,0.85,1020.0,0.5,0.8,244.3581553767765,122.17907768838825,trapezoid_signed_wall_distance_v1,171.08023461153434,61.08023461153432,right_side,True,open,,-0.38910461155805875,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH89-P220-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH89-P220-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH89-P300-U0.15,ANN-D1200-TH90-P300-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,89.0,1.0,300.0,150.0,0.15,180.0,0.5,0.8,193.67047821266942,96.83523910633471,trapezoid_signed_wall_distance_v1,180.00000000000003,30.000000000000004,top,True,open,,-0.5158238044683264,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH89-P300-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH89-P300-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH89-P300-U0.35,ANN-D1200-TH90-P300-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,89.0,1.0,300.0,150.0,0.35,420.0,0.5,0.8,185.292047047125,92.6460235235625,trapezoid_signed_wall_distance_v1,196.3159565427194,46.31595654271937,right_side,True,open,,-0.5367698823821875,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH89-P300-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH89-P300-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH89-P300-U0.50,ANN-D1200-TH90-P300-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,89.0,1.0,300.0,150.0,0.5,600.0,0.5,0.8,179.00822367296658,89.50411183648329,trapezoid_signed_wall_distance_v1,194.74523996336384,44.74523996336383,right_side,True,open,,-0.5524794408175836,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH89-P300-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH89-P300-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH89-P300-U0.65,ANN-D1200-TH90-P300-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,89.0,1.0,300.0,150.0,0.65,780.0,0.5,0.8,172.7244002988083,86.36220014940415,trapezoid_signed_wall_distance_v1,193.17452338400835,43.17452338400832,right_side,True,open,,-0.5681889992529793,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH89-P300-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH89-P300-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH89-P300-U0.85,ANN-D1200-TH90-P300-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,89.0,1.0,300.0,150.0,0.85,1020.0,0.5,0.8,164.34596913326385,82.17298456663192,trapezoid_signed_wall_distance_v1,180.00000000000017,30.000000000000163,bottom,True,open,,-0.5891350771668403,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH89-P300-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH89-P300-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH87-P100-U0.15,ANN-D1200-TH90-P100-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,87.0,3.0,100.0,50.0,0.15,180.0,0.5,0.8,380.99596485831313,190.49798242915656,trapezoid_signed_wall_distance_v1,145.1184557824568,95.11845578245679,right_side,True,open,,-0.047510087854217176,local_annulus_rectangle_like,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_rectangle_like_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH87-P100-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH87-P100-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH87-P100-U0.35,ANN-D1200-TH90-P100-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,87.0,3.0,100.0,50.0,0.35,420.0,0.5,0.8,355.8402308024534,177.9201154012267,trapezoid_signed_wall_distance_v1,138.83814103330354,88.83814103330353,right_side,True,open,,-0.11039942299386653,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH87-P100-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH87-P100-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH87-P100-U0.50,ANN-D1200-TH90-P100-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,87.0,3.0,100.0,50.0,0.5,600.0,0.5,0.8,336.97343026055853,168.48671513027926,trapezoid_signed_wall_distance_v1,134.12790497143857,84.12790497143858,right_side,True,open,,-0.15756642434860368,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH87-P100-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH87-P100-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH87-P100-U0.65,ANN-D1200-TH90-P100-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,87.0,3.0,100.0,50.0,0.65,780.0,0.5,0.8,318.1066297186637,159.05331485933186,trapezoid_signed_wall_distance_v1,129.41766890957365,79.41766890957364,right_side,True,open,,-0.2047334257033407,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH87-P100-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH87-P100-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH87-P100-U0.85,ANN-D1200-TH90-P100-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,87.0,3.0,100.0,50.0,0.85,1020.0,0.5,0.8,292.9508956628039,146.47544783140194,trapezoid_signed_wall_distance_v1,123.1373541604204,73.1373541604204,right_side,True,open,,-0.2676227608429903,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH87-P100-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH87-P100-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH87-P220-U0.15,ANN-D1200-TH90-P220-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,87.0,3.0,220.0,110.0,0.15,180.0,0.5,0.8,260.83128333856257,130.41564166928129,trapezoid_signed_wall_distance_v1,175.11845578245678,65.11845578245676,right_side,True,open,,-0.34792179165359355,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH87-P220-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH87-P220-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH87-P220-U0.35,ANN-D1200-TH90-P220-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,87.0,3.0,220.0,110.0,0.35,420.0,0.5,0.8,235.6755492827028,117.8377746413514,trapezoid_signed_wall_distance_v1,168.83814103330354,58.83814103330353,right_side,True,open,,-0.410811126793243,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH87-P220-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH87-P220-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
