route_key,wavelength_nm,width_nm,depth_nm,ev_pass_criterion_id,ev_pass_criterion_claim_level,ev_prior_score_p10_relative_proxy,ev_polydispersity_profile_id,ev_polydispersity_pass_fraction_proxy,contaminant_panel_id,contaminant_pass_fraction,contaminant_overlap_relative_proxy,contaminants_included_in_route_score,anchor_particles_included,biological_specificity_claim_allowed,true_ev_concentration_claim_allowed,count_or_concentration_interpretation_allowed,coincidence_event_overlap_proxy_definition,coincidence_event_overlap_proxy_label,coincidence_claim_level
488/W1100/D650,488,1100,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4620899117172611,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D700,488,1100,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3941503890630048,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D800,488,1100,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.30926283082107187,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D900,488,1100,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.30446524883547904,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D1000,488,1100,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.32254203057763164,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D1100,488,1100,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3316496403802465,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D1200,488,1100,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3644021605266265,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D1300,488,1100,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.35279249760515047,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D1400,488,1100,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.33868617130376366,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1100/D1500,488,1100,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3258897254130585,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D500,488,1200,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.6341638015769553,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D550,488,1200,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5780886461218075,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D600,488,1200,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5258316277323072,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D650,488,1200,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.477473362537373,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D700,488,1200,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3994862155092799,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D800,488,1200,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3133539855749998,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D900,488,1200,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.33819063071819666,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D1000,488,1200,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3188258743698764,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D1100,488,1200,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3369713936894567,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D1200,488,1200,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3576835611625317,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D1300,488,1200,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.34469887791431086,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D1400,488,1200,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.34553331829403294,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1200/D1500,488,1200,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3369710853814565,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D500,488,1300,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.6172494268975198,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D550,488,1300,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5654848296559629,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D600,488,1300,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5207057249044535,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D650,488,1300,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.45612843769794215,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D700,488,1300,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4196808279241326,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D800,488,1300,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3120045614091314,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D900,488,1300,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3151699930701651,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D1000,488,1300,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.33096630709670327,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D1100,488,1300,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.34342623050553056,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D1200,488,1300,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.38077678794014397,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D1300,488,1300,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3494630172284149,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D1400,488,1300,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.340156844242839,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1300/D1500,488,1300,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3243670366805077,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D500,488,1400,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.6221025877004518,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D550,488,1400,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5627318682206278,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D600,488,1400,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5018508772957494,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D650,488,1400,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4443937258075943,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D700,488,1400,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.41277701892050433,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D800,488,1400,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3125022324231401,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D900,488,1400,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.321435552031775,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D1000,488,1400,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3431037658961885,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
