route_key,wavelength_nm,width_nm,depth_nm,comparison_stratum,aggregation_scope,aggregation_particle_family,aggregation_particle_filter_id,aggregation_weighting_id,aggregation_metric_id,aggregation_quantile,anchor_particles_included,contaminants_included_in_route_score,bfp_roi_score,bfp_roi_total_deltaI_proxy,bfp_roi_cross_term_proxy,bfp_roi_self_term_proxy,bfp_roi_cross_term_fraction,bfp_roi_self_term_fraction,bfp_roi_interference_dominant_flag,bfp_roi_cross_term_sign,bfp_roi_scalar_sign,bfp_roi_sign_agreement_with_scalar,bfp_roi_negative_cross_term_flag,bfp_roi_cross_term_claim_level,bfp_roi_operator_id,bfp_roi_mask_id,audit_bfp_jacobian_applied,audit_bfp_coordinate_frame,audit_bfp_jacobian_source_id,audit_bfp_jacobian_formula_id,audit_bfp_jacobian_unit_test_status,raw_roi_vs_scalar_score_ratio_diagnostic,raw_roi_vs_scalar_score_ratio_claim_level,bfp_roi_rank_in_stratum,bfp_roi_rank_percentile_in_stratum,v1_scalar_rank_in_stratum_for_bfp_audit,v1_scalar_rank_percentile_in_stratum_for_bfp_audit,roi_vs_scalar_percentile_delta,rank_delta_bfp_minus_scalar,percentile_delta_bfp_minus_scalar,rank_inversion_flag,rank_inversion_severity,rank_inversion_reason_codes
488/W700/D1100,488,700,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-5.55075059428067,-5.55075059428067,-36.59579170509947,0.0387222692311602,0.9989430112473093,0.0010569887526907667,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,17.271173954744306,diagnostic_only_not_gate,509,0.11033274956217165,222,0.6129597197898424,-0.5026269702276708,287,-0.5026269702276708,True,major,BFP.RANK_SHIFT_MAJOR
488/W700/D1200,488,700,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.288941000535007,-6.288941000535007,-39.10994629572372,0.038744519688610916,0.9990103240010938,0.0009896759989061422,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,20.083267960707108,diagnostic_only_not_gate,531,0.07180385288966729,208,0.637478108581436,-0.5656742556917688,323,-0.5656742556917688,True,major,BFP.RANK_SHIFT_MAJOR
488/W700/D1300,488,700,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.91635394254928,-6.91635394254928,-41.02559907099363,0.038763644182596126,0.9990560271335157,0.0009439728664843052,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,21.77355337657687,diagnostic_only_not_gate,543,0.05078809106830118,217,0.6217162872154116,-0.5709281961471104,326,-0.5709281961471104,True,major,BFP.RANK_SHIFT_MAJOR
488/W700/D1400,488,700,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.365885797166127,-7.365885797166127,-42.281888184988055,0.03878019867529931,0.9990836581709029,0.0009163418290971336,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,21.973540689545853,diagnostic_only_not_gate,550,0.038528896672504365,257,0.5516637478108581,-0.5131348511383538,293,-0.5131348511383538,True,major,BFP.RANK_SHIFT_MAJOR
488/W700/D1500,488,700,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.53392763335111,-7.53392763335111,-42.8392431695752,0.03879462108496533,0.9990952332922889,0.0009047667077110441,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,23.19953692492561,diagnostic_only_not_gate,552,0.035026269702276736,231,0.5971978984238179,-0.5621716287215411,321,-0.5621716287215411,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D500,488,800,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.6878169335942356,-0.6878169335942356,-13.14432237158655,0.03870916075663565,0.9970637132542947,0.0029362867457054004,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,1.0144252446922057,diagnostic_only_not_gate,145,0.7478108581436077,506,0.1155866900175131,0.6322241681260946,-361,0.6322241681260946,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D550,488,800,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.8825648237630853,-0.8825648237630853,-14.960252391737873,0.03880148064082556,0.9974130714529748,0.0025869285470252155,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,1.5209005084247849,diagnostic_only_not_gate,179,0.6882661996497372,483,0.15586690017513138,0.5323992994746058,-304,0.5323992994746058,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D600,488,800,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.1270008956463535,-1.1270008956463535,-16.815982536650814,0.03888467427628223,0.997692970594804,0.0023070294051959718,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,2.3456864134528033,diagnostic_only_not_gate,210,0.6339754816112084,441,0.22942206654991248,0.40455341506129594,-231,0.40455341506129594,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D650,488,800,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.3943185519290027,-1.3943185519290027,-18.697249464161704,0.038960268262064085,0.9979205896593567,0.002079410340643325,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,3.47264175705639,diagnostic_only_not_gate,239,0.5831873905429072,372,0.350262697022767,0.23292469352014022,-133,0.23292469352014022,False,none,
488/W800/D700,488,800,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.691131546184625,-1.691131546184625,-20.589589132330264,0.03902944016021437,0.998107995451898,0.0018920045481020484,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,5.103297034705776,diagnostic_only_not_gate,267,0.5341506129597198,249,0.5656742556917689,-0.031523642732049106,18,-0.031523642732049106,False,none,
488/W800/D800,488,800,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.370179597467579,-2.370179597467579,-24.349321585557156,0.0391520431917287,0.9983946497108546,0.0016053502891454703,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,8.404837808593472,diagnostic_only_not_gate,319,0.4430823117338003,147,0.74430823117338,-0.30122591943957966,172,-0.30122591943957966,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D900,488,800,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.1359201687201024,-3.1359201687201024,-27.979846229656413,0.03925795381619272,0.9985988861899678,0.001401113810032138,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,10.127285173579079,diagnostic_only_not_gate,371,0.35201401050788095,202,0.6479859894921192,-0.2959719789842382,169,-0.2959719789842382,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D1000,488,800,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.9094587727612087,-3.9094587727612087,-31.316280037801636,0.03927855013457782,0.9987473177993489,0.0012526822006510166,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,12.322967762973999,diagnostic_only_not_gate,426,0.2556917688266199,215,0.6252189141856392,-0.3695271453590193,211,-0.3695271453590193,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D1100,488,800,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-4.692827105411249,-4.692827105411249,-34.29226225066068,0.03928675978848038,0.9988556659713629,0.0011443340286371308,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,14.67674344072048,diagnostic_only_not_gate,471,0.17688266199649738,220,0.6164623467600701,-0.4395796847635727,251,-0.4395796847635727,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D1200,488,800,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-5.416824497181076,-5.416824497181076,-36.822294976758734,0.03929300228176097,0.9989340393500111,0.0010659606499888983,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,16.501593301561414,diagnostic_only_not_gate,504,0.11908931698774083,244,0.5744308231173381,-0.45534150612959723,260,-0.45534150612959723,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D1300,488,800,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.025643458724192,-6.025643458724192,-38.82857071381111,0.03929769706844098,0.9989889412855621,0.0010110587144377878,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,18.308819999936983,diagnostic_only_not_gate,525,0.08231173380035028,245,0.5726795096322241,-0.49036777583187385,280,-0.49036777583187385,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D1400,488,800,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.430073418706573,-6.430073418706573,-40.24963852753814,0.03930116602406725,0.9990245172416303,0.0009754827583697171,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,19.709240779104675,diagnostic_only_not_gate,533,0.06830122591943955,240,0.5814360770577933,-0.5131348511383538,293,-0.5131348511383538,True,major,BFP.RANK_SHIFT_MAJOR
488/W800/D1500,488,800,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.640639010581703,-6.640639010581703,-41.04217472311351,0.03930365858807664,0.9990432754580326,0.000956724541967389,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,20.74398091885261,diagnostic_only_not_gate,539,0.05779334500875655,221,0.6147110332749562,-0.5569176882661997,318,-0.5569176882661997,True,major,BFP.RANK_SHIFT_MAJOR
488/W900/D500,488,900,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.5738332545137815,-0.5738332545137815,-12.268995041104278,0.039080746704668545,0.9968247882627294,0.0031752117372707213,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,0.8668064776098924,diagnostic_only_not_gate,124,0.7845884413309983,504,0.11908931698774083,0.6654991243432574,-380,0.6654991243432574,True,major,BFP.RANK_SHIFT_MAJOR
488/W900/D550,488,900,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.755679635134256,-0.755679635134256,-13.982655731857127,0.03916745570624671,0.9972066788189865,0.002793321181013479,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,1.282908151574984,diagnostic_only_not_gate,155,0.7302977232924693,486,0.15061295971978983,0.5796847635726795,-331,0.5796847635726795,True,major,BFP.RANK_SHIFT_MAJOR
488/W900/D600,488,900,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.9630920130310422,-0.9630920130310422,-15.738139305324665,0.03924532878671603,0.9975125580255002,0.00248744197449975,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,1.8321422847738673,diagnostic_only_not_gate,187,0.6742556917688266,462,0.19264448336252193,0.48161120840630467,-275,0.48161120840630467,True,major,BFP.RANK_SHIFT_MAJOR
488/W900/D650,488,900,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.1872510427100607,-1.1872510427100607,-17.522418600695847,0.03931589969252984,0.9977612746798069,0.002238725320193195,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,2.804620590006923,diagnostic_only_not_gate,217,0.6217162872154116,393,0.3134851138353766,0.30823117338003503,-176,0.30823117338003503,True,major,BFP.RANK_SHIFT_MAJOR
488/W900/D700,488,900,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.4587829218224944,-1.4587829218224944,-19.32223225869638,0.03938034241602002,0.9979660608221363,0.0020339391778635973,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,4.127806711701193,diagnostic_only_not_gate,246,0.5709281961471103,295,0.4851138353765324,0.08581436077057791,-49,0.08581436077057791,False,none,
488/W900/D800,488,900,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.0467085819463597,-2.0467085819463597,-22.914868970673062,0.03949432686482226,0.9982794414136915,0.0017205585863084459,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,6.900870342551865,diagnostic_only_not_gate,296,0.4833625218914186,183,0.681260945709282,-0.19789842381786338,113,-0.19789842381786338,False,none,
488/W900/D900,488,900,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.694291208285347,-2.694291208285347,-26.40922428544669,0.03959264533831576,0.9985030466412949,0.0014969533587051314,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,8.584357784705546,diagnostic_only_not_gate,342,0.4028021015761821,210,0.6339754816112084,-0.2311733800350263,132,-0.2311733800350263,False,none,
488/W900/D1000,488,900,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.4300878855400496,-3.4300878855400496,-29.632956437633084,0.03959895855413216,0.9986654685440668,0.0013345314559331967,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,10.612547144174805,diagnostic_only_not_gate,389,0.32049036777583184,228,0.6024518388791593,-0.2819614711033275,161,-0.2819614711033275,True,major,BFP.RANK_SHIFT_MAJOR
